KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
5000,5000,1476,0.105,155,1.000,1,2013,12,50,Nada
5000,5000,1476,0.118,174,27.000,1,2013,12,51,Nada
0,0,0,0.000,0,12.000,0,2013,12,52,Nada
0,0,0,0.000,0,12.000,0,2013,12,53,Nada
0,0,0,0.000,0,24.000,0,2014,1,1,Nada
5000,15000,4429,0.462,2044,1.000,3,2014,1,2,Nada
5000,5000,1476,0.222,328,5.000,1,2014,1,3,Nada
5000,5000,1476,0.286,422,3.000,1,2014,1,4,Nada
5000,5000,1476,0.133,197,1.800,1,2014,1,5,Nada
0,0,0,0.000,0,12.000,0,2014,2,6,Nada
0,0,0,0.000,0,18.000,0,2014,2,7,Nada
5000,5000,1476,0.087,128,36.000,1,2014,2,8,Nada
5000,15000,4429,0.316,1398,33.000,3,2014,2,9,Nada
0,0,0,0.000,0,6.000,0,2014,3,10,Nada
5000,10000,2952,0.286,844,6.000,2,2014,3,11,Nada
5000,10000,2952,0.400,1181,3.600,2,2014,3,12,Medio
0,0,0,0.000,0,3.000,0,2014,3,13,Nada
0,0,0,0.000,0,3.000,0,2014,3,14,Nada
0,0,0,0.000,0,36.000,0,2014,4,15,Nada
0,0,0,0.000,0,1.000,0,2014,4,16,Nada
5000,5000,1429,0.043,61,1.000,1,2014,4,17,Nada
5000,5000,1429,0.044,63,69.000,1,2014,4,18,Nada
5000,5000,1429,0.047,66,33.000,1,2014,5,19,Nada
5000,10000,2857,0.100,286,21.000,2,2014,5,20,Nada
5000,10000,2857,0.111,317,14.250,2,2014,5,21,Nada
5000,5000,1429,0.061,87,10.200,1,2014,5,22,Nada
0,0,0,0.000,0,9.600,0,2014,6,23,Nada
0,0,0,0.000,0,16.000,0,2014,6,24,Nada
0,0,0,0.000,0,48.000,0,2014,6,25,Nada
5000,5000,1429,0.065,92,1.000,1,2014,6,26,Nada
5000,10000,2857,0.143,408,45.000,2,2014,6,27,Nada
5000,5000,1429,0.080,114,13.000,1,2014,7,28,Nada
5000,5000,1429,0.087,124,9.000,1,2014,7,29,Nada
5000,5000,1429,0.095,136,8.250,1,2014,7,30,Nada
5000,5000,1429,0.105,150,10.000,1,2014,7,31,Nada
5000,10000,2857,0.250,714,9.000,2,2014,8,32,Nada
5000,5000,1429,0.154,220,5.250,1,2014,8,33,Nada
5000,5000,1429,0.182,260,4.500,1,2014,8,34,Nada
5000,10000,2857,0.500,1429,3.750,2,2014,8,35,Medio
5000,5000,1429,0.400,571,2.250,1,2014,8,36,Nada
0,0,0,0.000,0,1.500,0,2014,9,37,Nada
5000,5000,1429,0.667,952,2.000,1,2014,9,38,Nada
0,0,0,0.000,0,1.500,0,2014,9,39,Nada
0,0,0,0.000,0,0.000,0,2014,9,40,Nada
0,0,0,0.000,0,0.000,0,2014,10,41,Nada
0,0,0,0.000,0,0.000,0,2014,10,42,Nada
0,0,0,0.000,0,0.000,0,2014,10,43,Nada
0,0,0,0.000,0,0.000,0,2014,10,44,Nada
0,0,0,0.000,0,0.000,0,2014,11,45,Nada
0,0,0,0.000,0,1.000,0,2014,11,46,Nada
0,0,0,0.000,0,1.000,0,2014,11,47,Nada
5000,15000,4286,0.162,695,1.000,3,2014,11,48,Nada
0,0,0,0.000,0,17.000,0,2014,11,49,Nada
0,0,0,0.000,0,17.000,0,2014,12,50,Nada
5000,20000,5714,0.267,1524,17.000,4,2014,12,51,Medio
5000,15000,4286,0.261,1118,9.750,3,2014,12,52,Nada
5000,15000,4286,0.353,1513,4.286,3,2014,12,53,Nada
5000,5000,1429,0.154,220,2.100,1,2015,1,1,Nada
5000,5000,1429,0.182,260,2.571,1,2015,1,2,Nada
5000,10000,2857,0.143,408,3.000,2,2015,1,3,Nada
5000,15000,4286,0.140,598,17.250,3,2015,1,4,Nada
0,0,0,0.000,0,10.000,0,2015,1,5,Nada
5000,15000,4286,0.162,695,12.000,3,2015,2,6,Nada
5000,5000,1429,0.061,87,8.500,1,2015,2,7,Nada
0,0,0,0.000,0,12.000,0,2015,2,8,Nada
5000,10000,2857,0.133,381,12.000,2,2015,2,9,Nada
5000,5000,1429,0.074,106,14.000,1,2015,3,10,Nada
5000,5000,1429,0.080,114,13.000,1,2015,3,11,Nada
5000,10000,2857,0.182,519,9.000,2,2015,3,12,Nada
5000,10000,2857,0.222,635,7.500,2,2015,3,13,Nada
0,0,0,0.000,0,4.800,0,2015,3,14,Nada
5000,15000,4286,0.113,485,21.000,3,2015,4,15,Nada
5000,5000,1429,0.041,58,15.000,1,2015,4,16,Nada
5000,5000,1429,0.043,61,18.000,1,2015,4,17,Nada
5000,5000,1429,0.044,63,13.800,1,2015,4,18,Nada
5000,10000,2857,0.095,272,22.000,2,2015,5,19,Nada
5000,5000,1429,0.051,73,15.000,1,2015,5,20,Nada
5000,10000,2857,0.111,317,14.250,2,2015,5,21,Nada
4167,25000,7143,0.345,2463,10.200,5,2015,5,22,Medio
5000,15000,4286,0.286,1224,4.500,3,2015,5,23,Nada
5000,10000,2857,0.250,714,2.700,2,2015,6,24,Nada
0,0,0,0.000,0,2.100,0,2015,6,25,Nada
5000,15000,4286,0.545,2338,4.200,3,2015,6,26,Medio
5000,20000,5714,2.000,11429,2.400,4,2015,6,27,Medio
0,0,0,0.000,0,0.000,0,2015,7,28,Nada
0,0,0,0.000,0,0.000,0,2015,7,29,Nada
0,0,0,0.000,0,0.000,0,2015,7,30,Nada
0,0,0,0.000,0,0.000,0,2015,7,31,Nada
0,0,0,0.000,0,0.000,0,2015,8,32,Nada
0,0,0,0.000,0,0.000,0,2015,8,33,Nada
0,0,0,0.000,0,0.000,0,2015,8,34,Nada
0,0,0,0.000,0,1.000,0,2015,8,35,Nada
5000,5000,1000,0.051,51,1.000,1,2015,8,36,Nada
0,0,0,0.000,0,57.000,0,2015,9,37,Nada
5000,5000,1000,0.054,54,57.000,1,2015,9,38,Nada
0,0,0,0.000,0,27.000,0,2015,9,39,Nada
5000,5000,1000,0.057,57,54.000,1,2015,9,40,Nada
5000,5000,1000,0.061,61,25.500,1,2015,10,41,Nada
0,0,0,0.000,0,24.000,0,2015,10,42,Nada
5000,5000,1000,0.065,65,24.000,1,2015,10,43,Nada
0,0,0,0.000,0,22.500,0,2015,10,44,Nada
5000,10000,2000,0.143,286,45.000,2,2015,11,45,Nada
0,0,0,0.000,0,13.000,0,2015,11,46,Nada
0,0,0,0.000,0,19.500,0,2015,11,47,Nada
0,0,0,0.000,0,19.500,0,2015,11,48,Nada
5000,5000,1000,0.080,80,1.000,1,2015,11,49,Nada
5000,5000,1000,0.087,87,36.000,1,2015,12,50,Nada
5000,10000,2000,0.200,400,16.500,2,2015,12,51,Nada
5000,5000,1000,0.118,118,6.750,1,2015,12,52,Nada
5000,10000,2000,0.286,571,6.000,2,2015,12,53,Nada
0,0,0,0.000,0,3.600,0,2016,1,53,Nada
5000,10000,2000,0.400,800,6.000,2,2016,1,1,Medio
5000,20000,4000,2.000,8000,3.000,4,2016,1,2,Medio
0,0,0,0.000,0,0.000,0,2016,1,3,Nada
0,0,0,0.000,0,0.000,0,2016,1,4,Nada
0,0,0,0.000,0,0.000,0,2016,1,5,Nada
0,0,0,0.000,0,0.000,0,2016,2,6,Nada
0,0,0,0.000,0,0.000,0,2016,2,7,Nada
0,0,0,0.000,0,0.000,0,2016,2,8,Nada
0,0,0,0.000,0,0.000,0,2016,2,9,Nada
0,0,0,0.000,0,0.000,0,2016,3,10,Nada
0,0,0,0.000,0,0.000,0,2016,3,11,Nada
0,0,0,0.000,0,0.000,0,2016,3,12,Nada
0,0,0,0.000,0,0.000,0,2016,3,13,Nada
0,0,0,0.000,0,0.000,0,2016,4,14,Nada
0,0,0,0.000,0,0.000,0,2016,4,15,Nada
0,0,0,0.000,0,0.000,0,2016,4,16,Nada
0,0,0,0.000,0,0.000,0,2016,4,17,Nada
0,0,0,0.000,0,0.000,0,2016,5,18,Nada
0,0,0,0.000,0,0.000,0,2016,5,19,Nada
0,0,0,0.000,0,0.000,0,2016,5,20,Nada
0,0,0,0.000,0,0.000,0,2016,5,21,Nada
0,0,0,0.000,0,0.000,0,2016,5,22,Nada
0,0,0,0.000,0,0.000,0,2016,6,23,Nada
0,0,0,0.000,0,0.000,0,2016,6,24,Nada
0,0,0,0.000,0,0.000,0,2016,6,25,Nada
0,0,0,0.000,0,0.000,0,2016,6,26,Nada
0,0,0,0.000,0,0.000,0,2016,7,27,Nada
0,0,0,0.000,0,0.000,0,2016,7,28,Nada
0,0,0,0.000,0,0.000,0,2016,7,29,Nada
0,0,0,0.000,0,0.000,0,2016,7,30,Nada
0,0,0,0.000,0,0.000,0,2016,7,31,Nada
0,0,0,0.000,0,0.000,0,2016,8,32,Nada
0,0,0,0.000,0,0.000,0,2016,8,33,Nada
0,0,0,0.000,0,0.000,0,2016,8,34,Nada
0,0,0,0.000,0,0.000,0,2016,8,35,Nada
0,0,0,0.000,0,0.000,0,2016,9,36,Nada
0,0,0,0.000,0,0.000,0,2016,9,37,Nada
0,0,0,0.000,0,0.000,0,2016,9,38,Nada
0,0,0,0.000,0,0.000,0,2016,9,39,Nada
