KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
11500,92000,33818,0.516,17455,1.565,8,2013,12,49,Nada
11500,103500,38045,0.462,17559,2.375,9,2013,12,50,Nada
11500,172500,63409,1.200,76091,2.609,15,2013,12,51,Nada
11500,218500,80318,3.455,277463,0.469,19,2013,12,52,Mucho
11500,34500,12682,0.667,8455,0.419,3,2013,12,53,Medio
11500,69000,25364,0.000,0,0.243,6,2014,1,1,Nada
12139,218500,80318,2.923,234776,-0.321,19,2014,1,2,Mucho
12321,172500,63409,1.111,70455,1.714,15,2014,1,3,Nada
13269,172500,63409,1.111,70455,0.825,15,2014,1,4,Mucho
11500,69000,25364,0.261,6617,0.980,6,2014,1,5,Nada
13225,264500,97227,0.807,78464,2.500,23,2014,2,6,Medio
13316,253000,93000,0.846,78692,1.841,22,2014,2,7,Medio
11500,80500,29591,0.222,6576,1.471,7,2014,2,8,Nada
11500,115000,42273,0.233,9831,2.192,10,2014,2,9,Nada
11500,161000,59182,0.341,20208,3.692,14,2014,3,10,Nada
11500,115000,42273,0.345,14577,3.290,10,2014,3,11,Nada
9583,57500,21136,0.159,3355,2.118,5,2014,3,12,Nada
11500,92000,33818,0.229,7730,4.034,8,2014,3,13,Nada
12938,103500,38045,0.340,12921,4.043,9,2014,3,14,Nada
11500,57500,21136,0.256,5420,3.000,5,2014,4,15,Nada
13143,92000,33818,0.615,20811,2.318,8,2014,4,16,Nada
11500,34500,12682,0.194,2455,1.227,3,2014,4,17,Nada
12650,126500,46500,0.667,31000,4.125,11,2014,4,18,Medio
11500,80500,29591,0.933,27618,1.500,7,2014,5,19,Medio
11500,80500,29591,0.667,19727,0.571,7,2014,5,20,Medio
12778,115000,42273,0.455,19215,2.040,10,2014,5,21,Medio
11500,69000,25364,0.250,6341,3.375,6,2014,5,22,Nada
11500,92000,33818,0.471,15914,2.739,8,2014,6,23,Nada
11500,34500,12682,0.194,2455,1.625,3,2014,6,24,Nada
11500,92000,33818,0.571,19325,3.176,8,2014,6,25,Nada
11500,34500,12682,0.400,5073,1.579,3,2014,6,26,Nada
11500,69000,25364,0.857,21740,1.071,6,2014,6,27,Medio
11500,92000,33818,1.600,54109,1.588,8,2014,7,28,Medio
11500,69000,25364,0.750,19023,0.176,6,2014,7,29,Medio
14056,126500,46500,1.158,53842,2.250,11,2014,7,30,Nada
13417,80500,29591,0.737,21804,0.480,7,2014,7,31,Medio
11500,103500,38045,0.692,26339,1.875,9,2014,8,32,Nada
13800,69000,25364,0.632,16019,1.222,6,2014,8,33,Mucho
11500,92000,33818,0.696,23526,1.091,8,2014,8,34,Mucho
11500,126500,46500,0.880,40920,1.957,11,2014,8,35,Nada
11500,57500,21136,0.400,8455,1.200,5,2014,8,36,Mucho
11500,57500,21136,0.286,6039,1.875,5,2014,9,37,Nada
11500,46000,16909,0.174,2941,2.857,4,2014,9,38,Nada
12650,126500,46500,0.579,26921,5.571,11,2014,9,39,Medio
11500,126500,46500,0.957,44478,1.800,11,2014,9,40,Nada
11500,69000,25364,0.333,8455,1.269,6,2014,10,41,Nada
11500,172500,63409,0.667,42273,2.679,15,2014,10,42,Medio
11500,80500,29591,0.368,10902,1.875,7,2014,10,43,Nada
11500,57500,21136,0.323,6818,1.929,5,2014,10,44,Nada
11500,103500,38045,0.563,21401,1.444,9,2014,11,45,Mucho
11500,103500,38045,0.409,15564,2.714,9,2014,11,46,Nada
11500,80500,29591,0.241,7143,3.261,7,2014,11,47,Nada
14375,115000,42273,0.303,12810,3.960,10,2014,11,48,Nada
12321,172500,63409,0.588,37299,3.808,15,2014,11,49,Medio
12778,230000,84545,1.538,130070,1.688,20,2014,12,50,Medio
12075,241500,88773,1.200,106527,0.533,21,2014,12,51,Mucho
11500,276000,101455,1.600,162327,1.446,24,2014,12,52,Medio
11500,46000,16909,4.000,67636,0.138,4,2014,12,53,Mucho
11500,103500,38045,2.000,76091,-0.061,9,2015,1,1,Mucho
10542,126500,46500,1.048,48714,0.811,11,2015,1,2,Mucho
12650,126500,46500,2.000,93000,1.375,11,2015,1,3,Mucho
12938,103500,38045,1.636,62256,0.000,9,2015,1,4,Mucho
15813,126500,46500,2.000,93000,1.065,11,2015,1,5,Mucho
15813,126500,46500,2.444,113667,0.000,11,2015,2,6,Mucho
11500,138000,50727,1.143,57974,0.871,12,2015,2,7,Mucho
11500,80500,29591,0.824,24369,1.059,7,2015,2,8,Medio
11500,126500,46500,1.158,53842,0.500,11,2015,2,9,Mucho
9200,46000,16909,0.333,5636,1.400,4,2015,3,10,Nada
11500,138000,50727,0.857,43481,1.364,12,2015,3,11,Mucho
11500,34500,12682,0.182,2306,2.000,3,2015,3,12,Nada
11500,46000,16909,0.308,5203,2.368,4,2015,3,13,Nada
14950,149500,54955,1.040,57153,1.737,13,2015,3,14,Nada
11500,23000,8455,0.154,1301,2.100,2,2015,4,15,Nada
11500,103500,38045,0.720,27393,1.895,9,2015,4,16,Nada
23000,115000,42273,0.769,32517,1.625,10,2015,4,17,Medio
10615,138000,50727,1.000,50727,1.857,12,2015,4,18,Nada
11500,57500,21136,0.370,7828,1.065,5,2015,5,19,Nada
9583,57500,21136,0.370,7828,1.778,5,2015,5,20,Nada
11500,80500,29591,0.667,19727,1.500,7,2015,5,21,Mucho
11500,11500,4227,0.083,352,1.765,1,2015,5,22,Nada
11500,46000,16909,0.333,5636,3.231,4,2015,5,23,Nada
11500,46000,16909,0.500,8455,2.500,4,2015,6,24,Nada
11500,34500,12682,0.400,5073,2.000,3,2015,6,25,Nada
11500,11500,4227,0.118,497,2.455,1,2015,6,26,Nada
13417,80500,29591,1.556,46030,3.000,7,2015,6,27,Medio
10350,103500,38045,2.250,85602,0.273,9,2015,7,28,Mucho
9200,46000,16909,0.800,13527,1.235,4,2015,7,29,Mucho
11500,69000,25364,1.200,30436,0.450,6,2015,7,30,Mucho
11500,23000,8455,0.333,2818,1.105,2,2015,7,31,Nada
11500,80500,29591,0.737,21804,1.250,7,2015,8,32,Mucho
11500,57500,21136,0.435,9190,2.800,5,2015,8,33,Nada
11500,34500,12682,0.286,3623,1.929,3,2015,8,34,Nada
11500,69000,25364,0.462,11706,2.400,6,2015,8,35,Nada
11500,103500,38045,0.947,36043,3.000,9,2015,8,36,Medio
11500,57500,21136,2.000,42273,0.833,5,2015,9,37,Medio
11500,11500,4227,0.222,939,0.000,1,2015,9,38,Nada
11500,80500,29591,0.824,24369,1.800,7,2015,9,39,Medio
11500,34500,12682,0.462,5853,1.846,3,2015,9,40,Nada
11500,23000,8455,0.500,4227,1.364,2,2015,10,41,Mucho
15333,46000,16909,4.000,67636,0.750,4,2015,10,42,Medio
13800,69000,25364,6.000,152182,-0.333,6,2015,10,43,Mucho
11500,11500,4227,0.133,564,0.750,1,2015,10,44,Nada
11500,34500,12682,0.286,3623,3.273,3,2015,11,45,Nada
0,0,0,0.000,0,2.700,0,2015,11,46,Nada
11500,11500,4227,0.080,338,9.750,1,2015,11,47,Nada
