KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
3400,27200,5993,0.400,2397,5.538,8,2013,12,49,Mucho
3400,3400,749,0.065,48,3.429,1,2013,12,50,Nada
5667,17000,3745,0.400,1498,3.462,5,2013,12,51,Medio
4080,20400,4495,0.857,3852,2.143,6,2013,12,52,Nada
5100,20400,4495,6.000,26967,1.000,6,2013,12,53,Mucho
4533,13600,2996,0.364,1090,-0.353,4,2014,1,1,Nada
3400,10200,2247,0.136,306,4.500,3,2014,1,2,Nada
3400,17000,3745,0.286,1070,4.615,5,2014,1,3,Nada
5100,20400,4495,0.500,2247,3.750,6,2014,1,4,Medio
3400,10200,2247,0.400,899,1.929,3,2014,1,5,Nada
3400,13600,2996,1.000,2996,1.286,4,2014,2,6,Medio
3400,17000,3107,0.435,1351,0.462,5,2014,2,7,Medio
6800,6800,1073,0.100,107,5.250,2,2014,2,8,Nada
4250,17000,2682,0.303,813,5.182,5,2014,2,9,Nada
3400,10200,1609,0.240,386,3.500,3,2014,3,10,Nada
3400,3400,536,0.095,51,3.300,1,2014,3,11,Nada
3400,6800,1073,0.222,238,3.333,2,2014,3,12,Nada
3400,3400,536,0.133,72,4.000,1,2014,3,13,Nada
3400,10200,1609,0.545,878,5.250,3,2014,3,14,Nada
3400,3400,536,0.286,153,2.000,1,2014,4,15,Nada
3400,10200,1609,2.000,3218,1.800,3,2014,4,16,Medio
0,0,0,0.000,0,0.000,0,2014,4,17,Nada
3400,3400,536,-2.000,-1073,0.000,1,2014,4,18,Nada
3400,3400,536,-0.667,-358,-0.750,1,2014,5,19,Nada
3400,10200,2253,0.261,588,-3.000,3,2014,5,20,Nada
5100,10200,2575,0.128,329,15.000,3,2014,5,21,Nada
3400,3400,858,0.047,40,9.429,1,2014,5,22,Nada
3400,3400,858,0.049,42,9.000,1,2014,6,23,Nada
5667,17000,4291,0.286,1226,12.000,5,2014,6,24,Nada
3400,20400,5149,0.500,2575,6.429,6,2014,6,25,Medio
3400,20400,5149,1.091,5617,2.250,6,2014,6,26,Nada
3400,6800,1716,2.000,3433,0.353,2,2014,6,27,Mucho
0,0,0,0.000,0,0.000,0,2014,7,28,Nada
0,0,0,0.000,0,0.000,0,2014,7,29,Nada
3400,6800,1716,-2.000,-3433,0.000,2,2014,7,30,Nada
3400,6800,1716,0.667,1144,-3.000,2,2014,7,31,Medio
3400,3400,858,0.133,114,6.000,1,2014,8,32,Nada
3400,3400,858,0.154,132,4.200,1,2014,8,33,Nada
3400,6800,1716,0.400,687,4.500,2,2014,8,34,Nada
3400,17000,4291,0.370,1589,3.000,5,2014,8,35,Nada
3400,17000,4291,0.244,1047,8.625,5,2014,8,36,Nada
5667,17000,4291,0.323,1384,4.500,5,2014,9,37,Nada
3400,6800,1716,0.167,286,2.600,2,2014,9,38,Nada
3400,17000,4291,0.500,2145,2.750,5,2014,9,39,Medio
3400,3400,858,0.118,101,2.250,1,2014,9,40,Nada
0,0,0,0.000,0,3.000,0,2014,10,41,Nada
3400,3400,858,0.067,57,4.000,1,2014,10,42,Nada
3400,13600,3433,0.200,687,33.000,4,2014,10,43,Nada
3400,20400,5149,0.400,2060,10.800,6,2014,10,44,Medio
0,0,0,0.000,0,3.273,0,2014,11,45,Nada
0,0,0,0.000,0,3.600,0,2014,11,46,Nada
3400,10200,2575,0.286,736,6.000,3,2014,11,47,Nada
4080,20400,5149,1.000,5149,9.000,6,2014,11,48,Nada
3400,6800,1716,1.000,1716,1.000,2,2014,11,49,Medio
3400,3400,858,2.000,1716,0.273,1,2014,12,50,Mucho
3400,3400,858,-2.000,-1716,0.000,1,2014,12,51,Nada
3400,6800,1716,-1.000,-1716,-0.750,2,2014,12,52,Nada
3400,3400,858,0.077,66,-2.250,1,2014,12,53,Nada
3400,3400,858,0.035,30,21.750,1,2015,1,1,Nada
3400,3400,858,0.036,31,21.000,1,2015,1,2,Nada
3400,10200,2575,0.118,303,27.000,3,2015,1,3,Nada
0,0,0,0.000,0,14.400,0,2015,1,4,Nada
3400,3400,858,0.043,37,18.000,1,2015,1,5,Nada
3400,13600,3433,0.190,654,17.250,4,2015,2,6,Nada
3400,6800,1716,0.103,176,11.400,2,2015,2,7,Nada
5100,10200,2575,0.162,417,8.571,3,2015,2,8,Nada
4250,17000,4291,0.345,1480,5.667,5,2015,2,9,Nada
5100,10200,2575,0.286,736,3.600,3,2015,3,10,Nada
3400,6800,1716,0.250,429,2.455,2,2015,3,11,Nada
6800,6800,1716,0.333,572,2.100,2,2015,3,12,Nada
3400,6800,1716,0.500,858,2.143,2,2015,3,13,Nada
3400,6800,1716,1.000,1716,1.500,2,2015,3,14,Medio
3400,3400,858,2.000,1716,0.500,1,2015,4,15,Mucho
0,0,0,0.000,0,0.000,0,2015,4,16,Nada
0,0,0,0.000,0,0.000,0,2015,4,17,Nada
0,0,0,0.000,0,0.000,0,2015,4,18,Nada
0,0,0,0.000,0,0.000,0,2015,5,19,Nada
0,0,0,0.000,0,0.000,0,2015,5,20,Nada
0,0,0,0.000,0,0.000,0,2015,5,21,Nada
3400,3400,858,0.143,123,0.000,1,2015,5,22,Nada
5100,10200,2575,0.240,618,42.000,3,2015,5,23,Nada
3400,3400,858,0.095,82,8.250,1,2015,6,24,Nada
0,0,0,0.000,0,6.000,0,2015,6,25,Nada
2267,6800,1716,0.222,381,7.500,2,2015,6,26,Nada
0,0,0,0.000,0,8.000,0,2015,6,27,Nada
3400,10200,2575,0.462,1188,12.000,3,2015,7,28,Nada
3400,10200,2575,0.857,2207,3.000,3,2015,7,29,Medio
3400,6800,1716,2.000,3433,1.000,2,2015,7,30,Medio
0,0,0,0.000,0,0.000,0,2015,7,31,Nada
0,0,0,0.000,0,0.000,0,2015,8,32,Nada
0,0,0,0.000,0,0.000,0,2015,8,33,Nada
0,0,0,0.000,0,0.000,0,2015,8,34,Nada
0,0,0,0.000,0,0.000,0,2015,8,35,Nada
0,0,0,0.000,0,0.000,0,2015,8,36,Nada
0,0,0,0.000,0,0.000,0,2015,9,37,Nada
0,0,0,0.000,0,0.000,0,2015,9,38,Nada
0,0,0,0.000,0,0.000,0,2015,9,39,Nada
0,0,0,0.000,0,0.000,0,2015,9,40,Nada
0,0,0,0.000,0,0.000,0,2015,10,41,Nada
0,0,0,0.000,0,0.000,0,2015,10,42,Nada
0,0,0,0.000,0,0.000,0,2015,10,43,Nada
0,0,0,0.000,0,0.000,0,2015,10,44,Nada
0,0,0,0.000,0,0.000,0,2015,11,45,Nada
0,0,0,0.000,0,0.000,0,2015,11,46,Nada
0,0,0,0.000,0,0.000,0,2015,11,47,Nada
0,0,0,0.000,0,0.000,0,2015,11,48,Nada
3967,23800,6007,0.483,2900,1.000,7,2015,11,49,Nada
3400,13600,3433,0.444,1526,4.714,4,2015,12,50,Nada
3400,6800,1716,0.111,191,1.909,2,2015,12,51,Nada
3400,10200,2700,0.109,295,6.692,3,2015,12,52,Nada
3709,40800,10800,0.600,6480,8.667,12,2015,12,53,Mucho
3400,6800,1800,0.154,277,2.471,2,2016,1,53,Nada
4250,34000,9000,1.429,12857,2.118,10,2016,1,1,Medio
3400,6800,1800,2.000,3600,0.250,2,2016,1,2,Mucho
0,0,0,0.000,0,0.000,0,2016,1,3,Nada
0,0,0,0.000,0,0.000,0,2016,1,4,Nada
0,0,0,0.000,0,0.000,0,2016,1,5,Nada
0,0,0,0.000,0,0.000,0,2016,2,6,Nada
0,0,0,0.000,0,0.000,0,2016,2,7,Nada
0,0,0,0.000,0,0.000,0,2016,2,8,Nada
0,0,0,0.000,0,0.000,0,2016,2,9,Nada
0,0,0,0.000,0,0.000,0,2016,3,10,Nada
0,0,0,0.000,0,0.000,0,2016,3,11,Nada
0,0,0,0.000,0,0.000,0,2016,3,12,Nada
0,0,0,0.000,0,0.000,0,2016,3,13,Nada
0,0,0,0.000,0,0.000,0,2016,4,14,Nada
0,0,0,0.000,0,0.000,0,2016,4,15,Nada
0,0,0,0.000,0,0.000,0,2016,4,16,Nada
0,0,0,0.000,0,0.000,0,2016,4,17,Nada
0,0,0,0.000,0,0.000,0,2016,5,18,Nada
0,0,0,0.000,0,0.000,0,2016,5,19,Nada
0,0,0,0.000,0,0.000,0,2016,5,20,Nada
0,0,0,0.000,0,0.000,0,2016,5,21,Nada
0,0,0,0.000,0,0.000,0,2016,5,22,Nada
0,0,0,0.000,0,0.000,0,2016,6,23,Nada
0,0,0,0.000,0,0.000,0,2016,6,24,Nada
0,0,0,0.000,0,0.000,0,2016,6,25,Nada
0,0,0,0.000,0,0.000,0,2016,6,26,Nada
0,0,0,0.000,0,0.000,0,2016,7,27,Nada
0,0,0,0.000,0,0.000,0,2016,7,28,Nada
0,0,0,0.000,0,0.000,0,2016,7,29,Nada
0,0,0,0.000,0,0.000,0,2016,7,30,Nada
0,0,0,0.000,0,0.000,0,2016,7,31,Nada
0,0,0,0.000,0,0.000,0,2016,8,32,Nada
0,0,0,0.000,0,0.000,0,2016,8,33,Nada
0,0,0,0.000,0,0.000,0,2016,8,34,Nada
0,0,0,0.000,0,0.000,0,2016,8,35,Nada
0,0,0,0.000,0,0.000,0,2016,9,36,Nada
0,0,0,0.000,0,0.000,0,2016,9,37,Nada
0,0,0,0.000,0,0.000,0,2016,9,38,Nada
0,0,0,0.000,0,0.000,0,2016,9,39,Nada
