KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
1100,1100,456,0.133,61,6.000,1,2013,12,49,Nada
1100,3300,1368,0.545,746,4.200,3,2013,12,50,Nada
1650,3300,1368,1.200,1642,1.500,3,2013,12,51,Medio
0,0,0,0.000,0,0.429,0,2013,12,52,Nada
0,0,0,0.000,0,0.500,0,2013,12,53,Nada
0,0,0,0.000,0,1.000,0,2014,1,1,Nada
0,0,0,0.000,0,1.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,1,3,Nada
1257,8800,3648,1.000,3648,1.000,8,2014,1,4,Medio
1100,4400,1824,2.000,3648,1.500,4,2014,1,5,Medio
2200,2200,912,0.400,365,0.000,2,2014,2,6,Medio
550,1100,456,0.105,48,2.143,1,2014,2,7,Nada
1100,4400,1824,0.571,1042,3.857,4,2014,2,8,Nada
1100,2200,912,0.500,456,2.143,2,2014,2,9,Nada
1100,3300,1368,2.000,2736,1.286,3,2014,3,10,Medio
0,0,0,0.000,0,0.000,0,2014,3,11,Nada
1100,6600,2736,0.667,1824,0.000,6,2014,3,12,Medio
1100,4400,1824,0.250,456,6.000,4,2014,3,13,Nada
1100,2200,912,0.154,140,4.200,2,2014,3,14,Nada
1100,5500,2280,0.526,1200,3.000,5,2014,4,15,Nada
1100,1100,456,0.154,70,1.909,1,2014,4,16,Nada
1100,3300,1368,0.667,912,2.250,3,2014,4,17,Nada
1100,3300,1368,0.400,547,1.000,3,2014,4,18,Mucho
0,0,0,0.000,0,5.143,0,2014,5,19,Nada
0,0,0,0.000,0,6.000,0,2014,5,20,Nada
1100,1100,456,0.087,40,12.000,1,2014,5,21,Nada
1100,6600,2736,0.750,2052,33.000,6,2014,5,22,Nada
1100,5500,2280,2.000,4561,2.143,5,2014,6,23,Medio
0,0,0,0.000,0,0.000,0,2014,6,24,Nada
0,0,0,0.000,0,0.000,0,2014,6,25,Nada
1100,2200,912,0.190,174,7.200,2,2014,6,26,Nada
1100,3300,1368,0.400,547,13.500,3,2014,6,27,Nada
1100,5500,2280,1.429,3258,3.600,5,2014,7,28,Medio
1100,4400,1824,0.800,1459,0.300,4,2014,7,29,Medio
1100,5500,2280,0.769,1754,2.250,5,2014,7,30,Nada
1100,5500,2280,0.667,1520,0.857,5,2014,7,31,Mucho
1467,4400,1824,0.444,811,2.357,4,2014,8,32,Nada
1100,2200,912,0.167,152,1.500,2,2014,8,33,Nada
1100,5500,2280,0.345,786,4.636,5,2014,8,34,Nada
0,0,0,0.000,0,3.273,0,2014,8,35,Nada
1100,4400,1824,0.182,332,5.143,4,2014,8,36,Nada
1100,6600,2736,0.207,566,10.667,6,2014,9,37,Nada
1320,6600,2736,0.261,714,7.800,6,2014,9,38,Nada
1100,5500,2280,0.270,616,3.750,5,2014,9,39,Nada
1100,8800,3648,0.615,2245,3.000,8,2014,9,40,Nada
1100,3300,1368,0.400,547,1.421,3,2014,10,41,Mucho
1100,3300,1368,0.667,912,1.125,3,2014,10,42,Mucho
1100,3300,1368,2.000,2736,0.643,3,2014,10,43,Medio
0,0,0,0.000,0,0.000,0,2014,10,44,Nada
0,0,0,0.000,0,0.000,0,2014,11,45,Nada
0,0,0,0.000,0,0.000,0,2014,11,46,Nada
0,0,0,0.000,0,0.000,0,2014,11,47,Nada
1283,7700,3192,2.800,8939,0.000,7,2014,11,48,Mucho
1100,4400,1824,1.333,2432,2.143,4,2014,11,49,Medio
1100,1100,456,2.000,912,0.273,1,2014,12,50,Mucho
0,0,0,0.000,0,0.000,0,2014,12,51,Nada
1100,1100,456,0.057,26,0.000,1,2014,12,52,Nada
1100,1100,456,0.029,13,52.500,1,2014,12,53,Nada
0,0,0,0.000,0,51.000,0,2015,1,1,Nada
1833,5500,2280,0.159,362,51.000,5,2015,1,2,Nada
1100,6600,2736,0.231,631,14.500,6,2015,1,3,Nada
1100,8800,3648,0.421,1536,6.273,8,2015,1,4,Nada
1375,11000,4561,1.000,4561,2.368,10,2015,1,5,Nada
1320,6600,2736,0.429,1173,0.625,6,2015,2,6,Mucho
1100,3300,1368,0.140,191,2.875,3,2015,2,7,Nada
1100,3300,1368,0.098,135,3.158,3,2015,2,8,Nada
1100,5500,2280,0.130,296,10.250,5,2015,2,9,Nada
1100,4400,1824,0.118,215,9.818,4,2015,3,10,Nada
1173,17600,7297,0.533,3892,8.000,16,2015,3,11,Mucho
1100,11000,4561,0.435,1983,3.360,10,2015,3,12,Medio
1100,1100,456,0.057,26,1.800,1,2015,3,13,Nada
1257,8800,3648,0.615,2245,1.889,8,2015,3,14,Nada
1100,6600,2736,1.000,2736,1.421,6,2015,4,15,Medio
1467,4400,1824,4.000,7297,0.600,4,2015,4,16,Medio
1320,6600,2736,0.750,2052,-0.167,6,2015,4,17,Medio
1467,4400,1824,0.267,486,3.188,4,2015,4,18,Nada
1100,6600,2736,0.600,1642,2.786,6,2015,5,19,Nada
1100,1100,456,0.154,70,1.313,1,2015,5,20,Nada
1100,4400,1824,0.250,456,1.636,4,2015,5,21,Nada
1100,4400,1824,0.167,304,7.091,4,2015,5,22,Nada
1100,5500,2280,0.256,585,7.333,5,2015,5,23,Nada
1100,4400,1824,0.267,486,3.923,4,2015,6,24,Nada
1540,7700,3192,0.452,1442,3.000,7,2015,6,25,Nada
1100,4400,1824,0.250,456,3.375,4,2015,6,26,Nada
1100,9900,4105,0.419,1718,2.800,9,2015,6,27,Nada
1320,6600,2736,0.231,631,4.350,6,2015,7,28,Nada
