KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
0,0,0,0.000,0,0.000,0,2013,12,50,Nada
0,0,0,0.000,0,0.000,0,2013,12,51,Nada
0,0,0,0.000,0,0.000,0,2013,12,52,Nada
0,0,0,0.000,0,0.000,0,2013,12,53,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,1,3,Nada
0,0,0,0.000,0,0.000,0,2014,1,4,Nada
0,0,0,0.000,0,0.000,0,2014,1,5,Nada
0,0,0,0.000,0,0.000,0,2014,2,6,Nada
0,0,0,0.000,0,0.000,0,2014,2,7,Nada
0,0,0,0.000,0,0.000,0,2014,2,8,Nada
0,0,0,0.000,0,0.000,0,2014,2,9,Nada
0,0,0,0.000,0,0.000,0,2014,3,10,Nada
0,0,0,0.000,0,0.000,0,2014,3,11,Nada
0,0,0,0.000,0,0.000,0,2014,3,12,Nada
0,0,0,0.000,0,0.000,0,2014,3,13,Nada
0,0,0,0.000,0,0.000,0,2014,3,14,Nada
0,0,0,0.000,0,0.000,0,2014,4,15,Nada
0,0,0,0.000,0,0.000,0,2014,4,16,Nada
0,0,0,0.000,0,0.000,0,2014,4,17,Nada
0,0,0,0.000,0,0.000,0,2014,4,18,Nada
0,0,0,0.000,0,0.000,0,2014,5,19,Nada
0,0,0,0.000,0,0.000,0,2014,5,20,Nada
0,0,0,0.000,0,0.000,0,2014,5,21,Nada
0,0,0,0.000,0,0.000,0,2014,5,22,Nada
0,0,0,0.000,0,0.000,0,2014,6,23,Nada
0,0,0,0.000,0,0.000,0,2014,6,24,Nada
0,0,0,0.000,0,0.000,0,2014,6,25,Nada
0,0,0,0.000,0,0.000,0,2014,6,26,Nada
0,0,0,0.000,0,0.000,0,2014,6,27,Nada
0,0,0,0.000,0,0.000,0,2014,7,28,Nada
0,0,0,0.000,0,0.000,0,2014,7,29,Nada
0,0,0,0.000,0,0.000,0,2014,7,30,Nada
0,0,0,0.000,0,0.000,0,2014,7,31,Nada
0,0,0,0.000,0,0.000,0,2014,8,32,Nada
0,0,0,0.000,0,0.000,0,2014,8,33,Nada
0,0,0,0.000,0,0.000,0,2014,8,34,Nada
0,0,0,0.000,0,0.000,0,2014,8,35,Nada
0,0,0,0.000,0,0.000,0,2014,8,36,Nada
0,0,0,0.000,0,0.000,0,2014,9,37,Nada
0,0,0,0.000,0,0.000,0,2014,9,38,Nada
0,0,0,0.000,0,0.000,0,2014,9,39,Nada
3750,7500,2945,0.353,1040,0.000,3,2014,9,40,Nada
2917,17500,6873,0.519,3564,17.000,7,2014,10,41,Mucho
4500,22500,8836,0.581,5131,3.000,9,2014,10,42,Mucho
5000,10000,3927,0.211,827,3.316,4,2014,10,43,Nada
0,0,0,0.000,0,2.550,0,2014,10,44,Nada
0,0,0,0.000,0,3.923,0,2014,11,45,Nada
2500,5000,1964,0.125,245,12.750,2,2014,11,46,Nada
4000,20000,7855,0.727,5712,22.500,8,2014,11,47,Mucho
2500,2500,982,0.154,151,2.100,1,2014,11,48,Nada
2500,2500,982,0.182,179,1.636,1,2014,11,49,Nada
0,0,0,0.000,0,1.500,0,2014,12,50,Nada
0,0,0,0.000,0,7.500,0,2014,12,51,Nada
0,0,0,0.000,0,15.000,0,2014,12,52,Nada
0,0,0,0.000,0,1.000,0,2014,12,53,Nada
0,0,0,0.000,0,1.000,0,2015,1,1,Nada
0,0,0,0.000,0,1.000,0,2015,1,2,Nada
0,0,0,0.000,0,1.000,0,2015,1,3,Nada
2500,2500,982,0.069,68,1.000,1,2015,1,4,Nada
2500,2500,982,0.030,29,72.000,1,2015,1,5,Nada
2500,2500,982,0.024,23,64.500,1,2015,2,6,Nada
0,0,0,0.000,0,42.000,0,2015,2,7,Nada
2500,2500,982,0.026,26,58.500,1,2015,2,8,Nada
5000,5000,1964,0.054,106,57.000,2,2015,2,9,Nada
2917,17500,6873,0.215,1480,36.000,7,2015,3,10,Medio
2500,2500,982,0.035,34,8.700,1,2015,3,11,Nada
0,0,0,0.000,0,8.400,0,2015,3,12,Nada
5833,17500,6873,0.286,1964,10.500,7,2015,3,13,Medio
0,0,0,0.000,0,7.875,0,2015,3,14,Nada
2500,2500,982,0.049,48,9.000,1,2015,4,15,Nada
5000,5000,1964,0.105,207,7.500,2,2015,4,16,Nada
3750,15000,5891,0.400,2356,18.000,6,2015,4,17,Mucho
2500,2500,982,0.087,85,4.000,1,2015,4,18,Nada
0,0,0,0.000,0,3.667,0,2015,5,19,Nada
2500,5000,1964,0.200,393,4.714,2,2015,5,20,Nada
3750,7500,2809,0.240,674,9.000,3,2015,5,21,Nada
2500,5000,1873,0.133,250,9.600,2,2015,5,22,Nada
0,0,0,0.000,0,6.000,0,2015,5,23,Nada
2500,2500,936,0.074,69,8.400,1,2015,6,24,Nada
0,0,0,0.000,0,13.000,0,2015,6,25,Nada
0,0,0,0.000,0,39.000,0,2015,6,26,Nada
2500,2500,936,0.080,75,39.000,1,2015,6,27,Nada
2500,2500,936,0.087,81,36.000,1,2015,7,28,Nada
3750,7500,2809,0.316,887,16.500,3,2015,7,29,Nada
0,0,0,0.000,0,4.800,0,2015,7,30,Nada
