KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
0,0,0,0.000,0,0.000,0,2013,12,50,Nada
0,0,0,0.000,0,0.000,0,2013,12,51,Nada
0,0,0,0.000,0,0.000,0,2013,12,52,Nada
0,0,0,0.000,0,0.000,0,2013,12,53,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,1,3,Nada
0,0,0,0.000,0,0.000,0,2014,1,4,Nada
0,0,0,0.000,0,0.000,0,2014,1,5,Nada
0,0,0,0.000,0,1.000,0,2014,2,6,Nada
3700,14800,4975,1.000,4975,1.000,4,2014,2,7,Medio
3700,3700,1244,0.250,311,1.500,1,2014,2,8,Nada
3700,7400,2487,0.400,995,3.600,2,2014,2,9,Nada
0,0,0,0.000,0,1.714,0,2014,3,10,Nada
3700,3700,1244,0.286,355,4.000,1,2014,3,11,Nada
3700,7400,2487,0.444,1105,3.000,2,2014,3,12,Nada
3700,11100,3731,0.857,3198,6.000,3,2014,3,13,Nada
0,0,0,0.000,0,0.500,0,2014,3,14,Nada
0,0,0,0.000,0,0.600,0,2014,4,15,Nada
3700,7400,2487,0.400,995,6.000,2,2014,4,16,Nada
3700,7400,2487,0.667,1658,6.000,2,2014,4,17,Nada
0,0,0,0.000,0,1.500,0,2014,4,18,Nada
4933,14800,4982,0.571,2847,4.500,4,2014,5,19,Mucho
0,0,0,0.000,0,4.000,0,2014,5,20,Nada
3700,3700,1247,0.133,166,6.000,1,2014,5,21,Nada
0,0,0,0.000,0,4.200,0,2014,5,22,Nada
3700,3700,1247,0.080,100,39.000,1,2014,6,23,Nada
3700,3700,1247,0.087,108,18.000,1,2014,6,24,Nada
0,0,0,0.000,0,16.500,0,2014,6,25,Nada
7400,7400,2495,0.190,475,16.500,2,2014,6,26,Nada
0,0,0,0.000,0,10.000,0,2014,6,27,Nada
0,0,0,0.000,0,15.000,0,2014,7,28,Nada
3700,3700,1247,0.105,131,15.000,1,2014,7,29,Nada
3700,3700,1247,0.118,147,27.000,1,2014,7,30,Nada
0,0,0,0.000,0,12.000,0,2014,7,31,Nada
3700,7400,2495,0.286,713,12.000,2,2014,8,32,Nada
0,0,0,0.000,0,6.000,0,2014,8,33,Nada
0,0,0,0.000,0,9.000,0,2014,8,34,Nada
0,0,0,0.000,0,9.000,0,2014,8,35,Nada
3700,3700,1247,0.133,166,1.000,1,2014,8,36,Nada
3700,3700,1247,0.118,147,27.000,1,2014,9,37,Nada
0,0,0,0.000,0,12.000,0,2014,9,38,Nada
3700,3700,1247,0.222,277,7.500,1,2014,9,39,Nada
0,0,0,0.000,0,6.000,0,2014,9,40,Nada
0,0,0,0.000,0,27.000,0,2014,10,41,Nada
0,0,0,0.000,0,27.000,0,2014,10,42,Nada
0,0,0,0.000,0,1.000,0,2014,10,43,Nada
0,0,0,0.000,0,1.000,0,2014,10,44,Nada
0,0,0,0.000,0,1.000,0,2014,11,45,Nada
3700,3700,1247,0.133,166,1.000,1,2014,11,46,Nada
3700,7400,2495,0.333,832,21.000,2,2014,11,47,Nada
0,0,0,0.000,0,5.000,0,2014,11,48,Nada
0,0,0,0.000,0,5.000,0,2014,11,49,Nada
3700,3700,1247,0.222,277,7.500,1,2014,12,50,Nada
3700,3700,1247,0.286,356,12.000,1,2014,12,51,Nada
3700,3700,1247,0.400,499,4.500,1,2014,12,52,Nada
0,0,0,0.000,0,2.000,0,2014,12,53,Nada
0,0,0,0.000,0,3.000,0,2015,1,1,Nada
3700,3700,1247,0.222,277,6.000,1,2015,1,2,Nada
0,0,0,0.000,0,21.000,0,2015,1,3,Nada
3700,3700,1247,0.154,192,21.000,1,2015,1,4,Nada
3700,7400,2495,0.286,713,9.000,2,2015,1,5,Nada
0,0,0,0.000,0,8.000,0,2015,2,6,Nada
3700,3700,1247,0.167,208,8.000,1,2015,2,7,Nada
3700,3700,1247,0.286,356,4.000,1,2015,2,8,Nada
3700,11100,3742,2.000,7484,4.500,3,2015,2,9,Nada
3700,3700,1247,-2.000,-2495,0.000,1,2015,3,10,Nada
0,0,0,0.000,0,-0.600,0,2015,3,11,Nada
0,0,0,0.000,0,-0.750,0,2015,3,12,Nada
0,0,0,0.000,0,12.000,0,2015,3,13,Nada
0,0,0,0.000,0,1.000,0,2015,3,14,Nada
0,0,0,0.000,0,1.000,0,2015,4,15,Nada
0,0,0,0.000,0,1.000,0,2015,4,16,Nada
0,0,0,0.000,0,1.000,0,2015,4,17,Nada
3700,3700,1247,0.286,356,1.000,1,2015,4,18,Nada
0,0,0,0.000,0,9.000,0,2015,5,19,Nada
0,0,0,0.000,0,9.000,0,2015,5,20,Nada
3700,3700,1247,0.400,499,9.000,1,2015,5,21,Nada
0,0,0,0.000,0,6.000,0,2015,5,22,Nada
0,0,0,0.000,0,6.000,0,2015,5,23,Nada
0,0,0,0.000,0,6.000,0,2015,6,24,Nada
0,0,0,0.000,0,1.000,0,2015,6,25,Nada
3700,3700,1172,0.333,391,1.000,1,2015,6,26,Nada
0,0,0,0.000,0,12.000,0,2015,6,27,Nada
0,0,0,0.000,0,12.000,0,2015,7,28,Nada
0,0,0,0.000,0,12.000,0,2015,7,29,Nada
