KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
16810,975000,124091,-3.514,-435995,-0.202,65,2013,12,49,Mucho
17308,225000,28636,-0.667,-19091,-0.580,15,2013,12,50,Nada
15227,1005000,127909,-2.851,-364677,-0.343,67,2013,12,51,Mucho
20000,1320000,168000,-1.872,-314553,-0.633,88,2013,12,52,Mucho
17571,615000,78273,-0.491,-38433,-1.112,41,2013,12,53,Nada
15000,120000,15273,-0.105,-1608,-1.592,8,2014,1,1,Nada
16364,720000,91636,-3.556,-325818,-1.051,48,2014,1,2,Nada
16154,630000,80182,1.750,140318,0.649,42,2014,1,3,Mucho
15896,1065000,135545,2.407,326228,0.827,71,2014,1,4,Medio
17468,1380000,175636,3.286,577091,0.596,92,2014,1,5,Mucho
16810,975000,124091,8.667,1075455,0.351,65,2014,2,6,Mucho
16923,1320000,168000,-88.000,-14784000,-0.118,88,2014,2,7,Mucho
17791,765000,97364,9.273,902826,0.086,51,2014,2,8,Mucho
16875,270000,34364,2.571,88364,0.059,18,2014,2,9,Mucho
15000,315000,40091,3.818,153074,0.191,21,2014,3,10,Mucho
20000,600000,76364,3.636,277686,0.033,40,2014,3,11,Mucho
15000,210000,26727,0.583,15591,0.797,14,2014,3,12,Mucho
29118,495000,63000,1.082,68164,1.080,33,2014,3,13,Medio
21250,765000,97364,2.615,254643,1.172,51,2014,3,14,Mucho
22500,360000,45818,1.846,84587,0.153,24,2014,4,15,Mucho
17400,435000,55364,4.462,247007,0.583,29,2014,4,16,Mucho
18000,180000,22909,-3.000,-68727,-0.231,12,2014,4,17,Nada
0,0,0,0.000,0,0.000,0,2014,4,18,Nada
16364,180000,22909,0.273,6248,0.000,12,2014,5,19,Nada
17609,405000,51545,0.362,18681,11.000,27,2014,5,20,Nada
20357,285000,36273,0.369,13382,4.692,19,2014,5,21,Nada
18750,300000,38182,0.625,23864,2.172,20,2014,5,22,Nada
15750,315000,40091,1.826,73209,1.000,21,2014,6,23,Medio
17419,540000,68727,2.769,190322,0.050,36,2014,6,24,Mucho
18333,330000,42000,0.917,38500,0.974,22,2014,6,25,Medio
15682,345000,43909,2.000,87818,0.873,23,2014,6,26,Medio
18158,345000,43909,-15.333,-673273,0.000,23,2014,6,27,Nada
16500,165000,21000,0.957,20087,-0.132,11,2014,7,28,Mucho
17500,210000,26727,0.737,19694,1.368,14,2014,7,29,Mucho
17500,210000,26727,0.933,24945,0.750,14,2014,7,30,Medio
17727,195000,24818,1.130,28055,1.385,13,2014,7,31,Medio
19286,135000,17182,0.439,7543,0.366,9,2014,8,32,Medio
15789,300000,38182,0.769,29371,3.000,20,2014,8,33,Nada
16765,285000,36273,0.731,26507,1.143,19,2014,8,34,Mucho
15000,255000,32455,0.618,20063,2.250,17,2014,8,35,Nada
15000,270000,34364,0.750,25773,1.018,18,2014,8,36,Mucho
15652,360000,45818,0.889,40727,1.611,24,2014,9,37,Medio
15000,270000,34364,1.125,38659,1.271,18,2014,9,38,Medio
15000,195000,24818,0.634,15738,0.350,13,2014,9,39,Medio
17500,315000,40091,0.894,35826,1.855,21,2014,9,40,Medio
16154,210000,26727,0.667,17818,0.750,14,2014,10,41,Mucho
15000,180000,22909,0.522,11953,1.813,12,2014,10,42,Nada
17500,315000,40091,1.273,51025,1.085,21,2014,10,43,Medio
16154,420000,53455,2.333,124727,1.021,28,2014,10,44,Medio
19500,390000,49636,2.364,117322,0.393,26,2014,11,45,Mucho
19091,210000,26727,2.000,53455,0.560,14,2014,11,46,Mucho
24545,270000,34364,6.000,206182,0.000,18,2014,11,47,Mucho
30000,90000,11455,2.000,22909,0.310,6,2014,11,48,Mucho
15000,165000,21000,-1.158,-24316,0.000,11,2014,11,49,Nada
22222,600000,76364,0.727,55537,-1.629,40,2014,12,50,Medio
16250,390000,49636,0.203,10082,6.789,26,2014,12,51,Nada
19432,855000,108818,0.579,62971,4.948,57,2014,12,52,Medio
19545,645000,82091,0.887,72782,1.707,43,2014,12,53,Nada
16875,405000,51545,2.000,103091,0.643,27,2015,1,1,Medio
0,0,0,0.000,0,0.000,0,2015,1,2,Nada
17500,210000,26727,0.824,22011,0.000,14,2015,1,3,Mucho
16500,165000,21000,0.386,8105,2.488,11,2015,1,4,Nada
19000,570000,72545,1.267,91891,2.760,38,2015,1,5,Nada
21000,315000,40091,0.400,16036,1.762,21,2015,2,6,Nada
18158,345000,43909,0.279,12241,2.914,23,2015,2,7,Nada
18409,405000,51545,0.323,16667,3.549,27,2015,2,8,Nada
27857,195000,24818,0.205,5081,2.958,13,2015,2,9,Nada
15833,285000,36273,0.400,14509,2.714,19,2015,3,10,Nada
16304,375000,47727,0.980,46791,1.932,25,2015,3,11,Medio
20000,180000,22909,1.714,39273,0.684,12,2015,3,12,Medio
19615,255000,32455,2.000,64909,0.054,17,2015,3,13,Mucho
16000,240000,30545,2.000,61091,0.889,16,2015,3,14,Medio
17500,105000,14727,0.255,3749,0.000,7,2015,4,15,Nada
