KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
18281,585000,85091,6.500,553091,0.400,39,2013,12,49,Mucho
18462,480000,69818,7.111,496485,0.143,32,2013,12,50,Mucho
18261,420000,61091,8.000,488727,0.146,28,2013,12,51,Mucho
18571,780000,113455,-5.778,-655515,0.061,52,2013,12,52,Nada
15000,90000,13091,-0.800,-10473,-0.536,6,2013,12,53,Nada
17250,345000,50182,-3.538,-177566,0.174,23,2014,1,1,Nada
15000,15000,2182,-0.105,-230,-0.667,1,2014,1,2,Nada
15000,15000,2182,-0.667,-1455,-0.100,1,2014,1,3,Nada
16875,405000,58909,10.800,636218,-0.240,27,2014,1,4,Mucho
21000,105000,15273,2.000,30545,0.724,7,2014,1,5,Medio
18214,510000,74182,4.250,315273,0.000,34,2014,2,6,Mucho
15000,240000,34909,2.000,69818,0.706,16,2014,2,7,Medio
19773,435000,63273,2.762,174753,0.000,29,2014,2,8,Mucho
19800,495000,72000,1.500,108000,0.797,33,2014,2,9,Medio
18375,735000,106909,2.085,222917,0.885,49,2014,3,10,Mucho
17400,435000,63273,3.053,193148,0.649,29,2014,3,11,Medio
19615,510000,74182,34.000,2522182,-0.135,34,2014,3,12,Mucho
16875,270000,39273,0.783,30735,0.188,18,2014,3,13,Medio
18000,630000,91636,2.270,208039,1.444,42,2014,3,14,Mucho
16800,840000,122182,2.800,342109,-0.064,56,2014,4,15,Mucho
16579,630000,91636,2.000,183273,1.086,42,2014,4,16,Mucho
15000,15000,2182,-2.000,-4364,0.000,1,2014,4,17,Nada
20500,615000,89455,11.714,1047896,-0.030,41,2014,4,18,Mucho
16935,525000,76364,2.258,172434,0.286,35,2014,5,19,Mucho
17857,375000,54545,2.381,129870,0.896,25,2014,5,20,Medio
15000,405000,58909,2.842,167426,-0.059,27,2014,5,21,Mucho
15652,360000,52364,2.667,139636,0.724,24,2014,5,22,Medio
16200,405000,58909,2.000,117818,-0.118,27,2014,6,23,Mucho
17143,600000,87273,1.143,99740,1.154,40,2014,6,24,Mucho
16154,420000,61091,1.077,65790,1.319,28,2014,6,25,Medio
15517,450000,65455,1.364,89256,0.379,30,2014,6,26,Mucho
16364,360000,52364,1.200,62836,0.980,24,2014,6,27,Medio
18462,720000,104727,2.233,233810,0.293,48,2014,7,28,Mucho
15000,375000,54545,0.588,32086,1.029,25,2014,7,29,Mucho
17273,570000,82909,1.226,101630,1.546,38,2014,7,30,Nada
15556,420000,61091,5.091,311008,0.324,28,2014,7,31,Mucho
17250,690000,100364,-11.500,-1154182,-0.033,46,2014,8,32,Nada
16500,495000,72000,-9.429,-678857,-0.188,33,2014,8,33,Nada
15000,15000,2182,-2.000,-4364,0.000,1,2014,8,34,Nada
20417,735000,106909,-98.000,-10477091,-0.038,49,2014,8,35,Nada
16875,675000,98182,6.000,589091,0.000,45,2014,8,36,Mucho
26471,450000,65455,1.224,80148,0.474,30,2014,9,37,Mucho
15625,375000,54545,0.602,32859,0.823,25,2014,9,38,Mucho
17763,675000,98182,1.765,173262,1.470,45,2014,9,39,Mucho
18750,375000,54545,0.000,0,0.060,25,2014,9,40,Nada
17093,735000,106909,3.063,327409,-0.063,49,2014,10,41,Mucho
16452,510000,74182,2.000,148364,0.857,34,2014,10,42,Mucho
16500,330000,48000,5.500,264000,0.000,22,2014,10,43,Mucho
17308,675000,98182,90.000,8836364,0.229,45,2014,10,44,Mucho
16915,795000,115736,-53.000,-6133983,-0.208,53,2014,11,45,Nada
18947,720000,104727,5.647,591401,0.125,48,2014,11,46,Mucho
15652,360000,52364,2.400,125673,0.247,24,2014,11,47,Mucho
17727,390000,56727,1.300,73745,0.192,26,2014,11,48,Mucho
