KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,1.800,0,2013,12,49,Nada
0,0,0,0.000,0,3.000,0,2013,12,50,Nada
0,0,0,0.000,0,21.000,0,2013,12,51,Nada
5000,5000,1812,0.154,279,1.000,1,2013,12,52,Nada
0,0,0,0.000,0,18.000,0,2013,12,53,Nada
0,0,0,0.000,0,18.000,0,2014,1,1,Nada
5000,5000,1812,0.182,329,18.000,1,2014,1,2,Nada
5000,5000,1812,0.222,403,15.000,1,2014,1,3,Nada
0,0,0,0.000,0,6.000,0,2014,1,4,Nada
5000,5000,1812,0.286,518,6.000,1,2014,1,5,Nada
0,0,0,0.000,0,4.500,0,2014,2,6,Nada
0,0,0,0.000,0,9.000,0,2014,2,7,Nada
5000,5000,1812,0.400,725,9.000,1,2014,2,8,Nada
0,0,0,0.000,0,6.000,0,2014,2,9,Nada
0,0,0,0.000,0,6.000,0,2014,3,10,Nada
0,0,0,0.000,0,6.000,0,2014,3,11,Nada
0,0,0,0.000,0,1.000,0,2014,3,12,Nada
5000,5000,1812,0.667,1208,1.000,1,2014,3,13,Mucho
0,0,0,0.000,0,3.000,0,2014,3,14,Nada
0,0,0,0.000,0,3.000,0,2014,4,15,Nada
0,0,0,0.000,0,18.000,0,2014,4,16,Nada
0,0,0,0.000,0,1.000,0,2014,4,17,Nada
5000,5000,1812,0.182,329,1.000,1,2014,4,18,Nada
0,0,0,0.000,0,15.000,0,2014,5,19,Nada
5000,5000,1812,0.222,403,15.000,1,2014,5,20,Nada
5000,5000,1812,0.286,518,6.000,1,2014,5,21,Nada
0,0,0,0.000,0,4.500,0,2014,5,22,Nada
0,0,0,0.000,0,4.500,0,2014,6,23,Nada
5000,5000,1815,0.222,403,9.000,1,2014,6,24,Nada
0,0,0,0.000,0,18.000,0,2014,6,25,Nada
0,0,0,0.000,0,18.000,0,2014,6,26,Nada
0,0,0,0.000,0,18.000,0,2014,6,27,Nada
0,0,0,0.000,0,1.000,0,2014,7,28,Nada
5000,20000,7262,1.000,7262,1.000,4,2014,7,29,Medio
5000,5000,1815,0.250,454,1.500,1,2014,7,30,Nada
5000,5000,1815,0.182,330,3.600,1,2014,7,31,Nada
5000,5000,1815,0.154,279,2.500,1,2014,8,32,Nada
0,0,0,0.000,0,8.000,0,2014,8,33,Nada
0,0,0,0.000,0,12.000,0,2014,8,34,Nada
