KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
0,0,0,0.000,0,0.000,0,2013,12,50,Nada
0,0,0,0.000,0,0.000,0,2013,12,51,Nada
0,0,0,0.000,0,0.000,0,2013,12,52,Nada
0,0,0,0.000,0,0.000,0,2013,12,53,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,1,3,Nada
0,0,0,0.000,0,0.000,0,2014,1,4,Nada
0,0,0,0.000,0,0.000,0,2014,1,5,Nada
0,0,0,0.000,0,0.000,0,2014,2,6,Nada
0,0,0,0.000,0,0.000,0,2014,2,7,Nada
0,0,0,0.000,0,0.000,0,2014,2,8,Nada
0,0,0,0.000,0,0.000,0,2014,2,9,Nada
0,0,0,0.000,0,0.000,0,2014,3,10,Nada
0,0,0,0.000,0,0.000,0,2014,3,11,Nada
0,0,0,0.000,0,0.000,0,2014,3,12,Nada
0,0,0,0.000,0,0.000,0,2014,3,13,Nada
0,0,0,0.000,0,0.000,0,2014,3,14,Nada
0,0,0,0.000,0,0.000,0,2014,4,15,Nada
0,0,0,0.000,0,0.000,0,2014,4,16,Nada
0,0,0,0.000,0,1.000,0,2014,4,17,Nada
0,0,0,0.000,0,1.000,0,2014,4,18,Nada
0,0,0,0.000,0,1.000,0,2014,5,19,Nada
2000,18000,6375,0.162,1034,1.000,12,2014,5,20,Nada
2813,67500,23905,0.989,23643,17.000,45,2014,5,21,Medio
0,0,0,0.000,0,1.211,0,2014,5,22,Nada
1250,7500,2656,0.244,648,1.211,5,2014,6,23,Nada
1500,25500,9031,0.286,2580,1.080,17,2014,6,24,Nada
1731,22500,7968,0.160,1278,13.773,15,2014,6,25,Nada
1500,25500,9031,0.147,1329,6.973,17,2014,6,26,Nada
1500,24000,8500,0.117,993,8.878,16,2014,6,27,Nada
1385,18000,6375,0.098,622,8.063,12,2014,7,28,Nada
1500,24000,8500,0.147,1248,7.800,16,2014,7,29,Nada
1909,21000,7437,0.149,1108,6.886,14,2014,7,30,Nada
1676,28500,10093,0.245,2474,6.214,19,2014,7,31,Nada
1700,25500,9031,0.286,2580,4.163,17,2014,8,32,Nada
1588,27000,9562,0.429,4098,3.060,18,2014,8,33,Nada
1500,16500,5844,0.400,2337,1.833,11,2014,8,34,Nada
1625,19500,6906,0.839,5792,1.435,13,2014,8,35,Medio
1658,31500,11156,0.359,4005,0.643,21,2014,8,36,Nada
2571,72000,25499,0.571,14571,7.200,48,2014,9,37,Mucho
1500,24000,8500,0.174,1478,2.195,16,2014,9,38,Nada
1750,21000,7437,0.120,894,4.376,14,2014,9,39,Nada
1500,39000,13812,0.271,3741,4.192,26,2014,9,40,Nada
1500,39000,13812,0.371,5130,4.446,26,2014,10,41,Nada
1500,15000,5312,0.192,1022,2.591,10,2014,10,42,Nada
1500,12000,4250,0.186,791,2.274,8,2014,10,43,Nada
1625,19500,6906,-1.733,-11970,2.659,13,2014,10,44,Nada
1500,15000,5312,-0.169,-900,-5.226,10,2014,11,45,Nada
1615,21000,7437,-0.197,-1466,-6.194,14,2014,11,46,Nada
1575,31500,11156,-0.237,-2647,-6.324,21,2014,11,47,Nada
1500,13500,4781,-0.383,-1831,-6.600,9,2014,11,48,Nada
1558,40500,14343,0.701,10059,3.545,27,2014,11,49,Medio
1500,28500,10093,1.226,12372,1.316,19,2014,12,50,Medio
1500,24000,8499,0.421,3578,0.327,16,2014,12,51,Medio
1500,9000,3187,0.090,285,3.387,6,2014,12,52,Nada
1500,3000,1062,0.032,34,4.683,2,2014,12,53,Nada
1500,4500,1593,0.027,43,7.750,3,2015,1,1,Nada
1500,3000,1062,0.013,13,43.364,2,2015,1,2,Nada
1688,27000,9562,0.122,1163,67.286,18,2015,1,3,Nada
1579,30000,10625,0.155,1647,18.130,20,2015,1,4,Nada
1611,43500,15406,0.278,4275,8.925,29,2015,1,5,Nada
1714,48000,16999,0.432,7351,4.030,32,2015,2,6,Mucho
1800,36000,12749,0.640,8160,2.148,24,2015,2,7,Medio
1500,25500,9031,0.291,2624,0.600,17,2015,2,8,Nada
1583,28500,10093,0.146,1470,4.110,19,2015,2,9,Nada
1625,19500,6906,0.084,581,8.050,13,2015,3,10,Nada
1425,28500,10093,0.137,1385,9.061,19,2015,3,11,Nada
1688,27000,9562,0.150,1434,7.588,18,2015,3,12,Nada
1385,18000,6375,0.077,494,6.660,12,2015,3,13,Nada
2053,39000,13812,0.140,1931,12.184,26,2015,3,14,Nada
1722,46500,16468,0.197,3241,9.268,31,2015,4,15,Nada
1500,27000,9562,0.135,1294,6.174,18,2015,4,16,Nada
1421,27000,9562,0.157,1497,4.960,18,2015,4,17,Nada
1500,22500,7968,0.152,1213,4.746,15,2015,4,18,Nada
1500,27000,9562,0.220,2099,5.353,18,2015,5,19,Nada
1700,51000,18062,0.607,10966,4.294,34,2015,5,20,Mucho
1714,36000,12749,0.889,11333,1.746,24,2015,5,21,Nada
1636,18000,6375,1.333,8500,0.592,12,2015,5,22,Mucho
2000,6000,2125,4.000,8500,0.129,4,2015,5,23,Mucho
1821,25500,9031,0.188,1696,-0.075,17,2015,6,24,Nada
1568,34500,12218,0.135,1648,16.545,23,2015,6,25,Nada
