KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,1.000,0,2013,12,49,Nada
7000,7000,3374,0.095,321,1.000,1,2013,12,50,Nada
7000,7000,3374,0.105,355,30.000,1,2013,12,51,Nada
7000,7000,3374,0.118,397,13.500,1,2013,12,52,Nada
7000,7000,3374,0.133,450,8.000,1,2013,12,53,Nada
0,0,0,0.000,0,7.000,0,2014,1,1,Nada
0,0,0,0.000,0,10.500,0,2014,1,2,Nada
7000,7000,3374,0.154,519,21.000,1,2014,1,3,Nada
7000,7000,3374,0.182,613,18.000,1,2014,1,4,Nada
0,0,0,0.000,0,7.500,0,2014,1,5,Nada
7000,7000,3374,0.222,750,7.500,1,2014,2,6,Nada
7000,7000,3374,0.286,964,6.000,1,2014,2,7,Nada
7000,7000,3374,0.133,450,4.500,1,2014,2,8,Nada
7000,7000,3374,0.087,293,12.000,1,2014,2,9,Nada
0,0,0,0.000,0,11.000,0,2014,3,10,Nada
0,0,0,0.000,0,16.500,0,2014,3,11,Nada
7000,7000,3374,0.095,321,33.000,1,2014,3,12,Nada
7000,7000,3374,0.105,355,30.000,1,2014,3,13,Nada
0,0,0,0.000,0,13.500,0,2014,3,14,Nada
7000,7000,3374,0.118,397,13.500,1,2014,4,15,Nada
7000,14000,6748,0.286,1928,12.000,2,2014,4,16,Medio
7000,7000,3374,0.182,613,6.000,1,2014,4,17,Nada
0,0,0,0.000,0,3.750,0,2014,4,18,Nada
7000,7000,3374,0.222,750,5.000,1,2014,5,19,Nada
7000,7000,3374,0.286,964,6.000,1,2014,5,20,Nada
0,0,0,0.000,0,4.500,0,2014,5,21,Nada
0,0,0,0.000,0,19.500,0,2014,5,22,Nada
0,0,0,0.000,0,39.000,0,2014,6,23,Nada
0,0,0,0.000,0,1.000,0,2014,6,24,Nada
7000,14000,6748,0.167,1125,1.000,2,2014,6,25,Medio
0,0,0,0.000,0,16.500,0,2014,6,26,Nada
0,0,0,0.000,0,16.500,0,2014,6,27,Nada
0,0,0,0.000,0,16.500,0,2014,7,28,Nada
0,0,0,0.000,0,1.000,0,2014,7,29,Nada
0,0,0,0.000,0,1.000,0,2014,7,30,Nada
0,0,0,0.000,0,1.000,0,2014,7,31,Nada
0,0,0,0.000,0,1.000,0,2014,8,32,Nada
0,0,0,0.000,0,1.000,0,2014,8,33,Nada
0,0,0,0.000,0,1.000,0,2014,8,34,Nada
7000,7000,3374,0.095,321,1.000,1,2014,8,35,Nada
7000,7000,3374,0.105,355,30.000,1,2014,8,36,Nada
0,0,0,0.000,0,13.500,0,2014,9,37,Nada
0,0,0,0.000,0,28.500,0,2014,9,38,Nada
0,0,0,0.000,0,57.000,0,2014,9,39,Nada
0,0,0,0.000,0,1.000,0,2014,9,40,Nada
7000,7000,3374,0.054,182,1.000,1,2014,10,41,Nada
0,0,0,0.000,0,54.000,0,2014,10,42,Nada
0,0,0,0.000,0,54.000,0,2014,10,43,Nada
7000,7000,3374,0.057,193,54.000,1,2014,10,44,Nada
0,0,0,0.000,0,51.000,0,2014,11,45,Nada
0,0,0,0.000,0,51.000,0,2014,11,46,Nada
7000,7000,3374,0.061,204,51.000,1,2014,11,47,Nada
0,0,0,0.000,0,48.000,0,2014,11,48,Nada
0,0,0,0.000,0,48.000,0,2014,11,49,Nada
7000,14000,6748,0.133,900,48.000,2,2014,12,50,Medio
0,0,0,0.000,0,21.000,0,2014,12,51,Nada
0,0,0,0.000,0,21.000,0,2014,12,52,Nada
7000,7000,3374,0.074,250,21.000,1,2014,12,53,Nada
7000,7000,3374,0.080,270,39.000,1,2015,1,1,Nada
0,0,0,0.000,0,18.000,0,2015,1,2,Nada
0,0,0,0.000,0,18.000,0,2015,1,3,Nada
0,0,0,0.000,0,36.000,0,2015,1,4,Nada
7000,7000,3374,0.087,293,1.000,1,2015,1,5,Nada
0,0,0,0.000,0,33.000,0,2015,2,6,Nada
0,0,0,0.000,0,33.000,0,2015,2,7,Nada
0,0,0,0.000,0,33.000,0,2015,2,8,Nada
0,0,0,0.000,0,1.000,0,2015,2,9,Nada
0,0,0,0.000,0,1.000,0,2015,3,10,Nada
7000,7000,3374,0.095,321,1.000,1,2015,3,11,Nada
0,0,0,0.000,0,30.000,0,2015,3,12,Nada
0,0,0,0.000,0,30.000,0,2015,3,13,Nada
0,0,0,0.000,0,30.000,0,2015,3,14,Nada
0,0,0,0.000,0,1.000,0,2015,4,15,Nada
0,0,0,0.000,0,1.000,0,2015,4,16,Nada
0,0,0,0.000,0,1.000,0,2015,4,17,Nada
0,0,0,0.000,0,1.000,0,2015,4,18,Nada
0,0,0,0.000,0,1.000,0,2015,5,19,Nada
0,0,0,0.000,0,1.000,0,2015,5,20,Nada
0,0,0,0.000,0,1.000,0,2015,5,21,Nada
6500,6500,2874,0.105,303,1.000,1,2015,5,22,Nada
