KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
4000,4000,1104,-2.000,-2208,0.000,1,2013,12,49,Nada
0,0,0,0.000,0,-3.000,0,2013,12,50,Nada
4000,4000,1091,0.044,48,69.000,1,2013,12,51,Nada
0,0,0,0.000,0,33.000,0,2013,12,52,Nada
0,0,0,0.000,0,66.000,0,2013,12,53,Nada
0,0,0,0.000,0,66.000,0,2014,1,1,Nada
4000,4000,1091,0.047,51,1.000,1,2014,1,2,Nada
4000,24000,6545,0.333,2182,63.000,6,2014,1,3,Nada
0,0,0,0.000,0,6.429,0,2014,1,4,Nada
4000,4000,1091,0.069,75,6.429,1,2014,1,5,Nada
4000,4000,1091,0.074,81,6.000,1,2014,2,6,Nada
4000,16000,4364,0.364,1587,19.500,4,2014,2,7,Nada
6000,12000,3273,0.400,1309,4.500,3,2014,2,8,Nada
4000,4000,1091,0.182,198,2.250,1,2014,2,9,Nada
8000,8000,2182,0.500,1091,1.875,2,2014,3,10,Nada
4000,4000,1091,0.400,436,1.500,1,2014,3,11,Mucho
4000,8000,2182,2.000,4364,1.500,2,2014,3,12,Medio
4000,20000,5455,0.526,2871,0.000,5,2014,3,13,Medio
5000,20000,5455,0.303,1653,7.125,5,2014,3,14,Nada
4000,4000,1091,0.074,81,3.500,1,2014,4,15,Nada
4000,12000,3273,0.261,854,3.545,3,2014,4,16,Nada
4000,4000,1091,0.105,115,3.333,1,2014,4,17,Nada
6400,32000,8727,1.600,13964,5.400,8,2014,4,18,Nada
4000,4000,1091,2.000,2182,0.250,1,2014,5,19,Mucho
0,0,0,0.000,0,0.000,0,2014,5,20,Nada
0,0,0,0.000,0,0.000,0,2014,5,21,Nada
4000,4000,1091,0.087,95,0.000,1,2014,5,22,Nada
4571,32000,8727,0.421,3675,69.000,8,2014,6,23,Medio
4333,52000,14182,1.529,21690,5.000,13,2014,6,24,Medio
4000,8000,2182,2.000,4364,0.273,2,2014,6,25,Mucho
0,0,0,0.000,0,0.000,0,2014,6,26,Nada
0,0,0,0.000,0,0.000,0,2014,6,27,Nada
4000,12000,3273,-2.000,-6545,0.000,3,2014,7,28,Nada
0,0,0,0.000,0,-3.000,0,2014,7,29,Nada
4000,8000,2182,0.100,218,21.000,2,2014,7,30,Nada
4000,4000,1091,0.054,59,11.400,1,2014,7,31,Nada
4000,20000,5455,0.323,1760,18.000,5,2014,8,32,Nada
4000,4000,1091,0.080,87,4.875,1,2014,8,33,Nada
0,0,0,0.000,0,5.143,0,2014,8,34,Nada
0,0,0,0.000,0,0.000,0,2014,8,35,Nada
0,0,0,0.000,0,0.000,0,2014,8,36,Nada
0,0,0,0.000,0,0.000,0,2014,9,37,Nada
0,0,0,0.000,0,0.000,0,2014,9,38,Nada
0,0,0,0.000,0,1.000,0,2014,9,39,Nada
4000,4000,1235,0.043,53,1.000,1,2014,9,40,Nada
4000,20000,6177,0.244,1507,69.000,5,2014,10,41,Nada
0,0,0,0.000,0,9.000,0,2014,10,42,Nada
4000,12000,3706,0.182,674,9.000,3,2014,10,43,Nada
4000,4000,1235,0.069,85,5.625,1,2014,10,44,Nada
4000,4000,1235,0.074,92,10.500,1,2014,11,45,Nada
4000,4000,1235,0.080,99,7.800,1,2014,11,46,Nada
5333,16000,4942,0.400,1977,12.000,4,2014,11,47,Nada
4000,4000,1235,0.133,165,4.000,1,2014,11,48,Nada
4000,4000,1235,0.154,190,3.500,1,2014,11,49,Nada
4000,4000,1235,0.182,225,3.000,1,2014,12,50,Nada
8000,8000,2471,0.500,1235,5.000,2,2014,12,51,Nada
4000,4000,1235,0.400,494,2.250,1,2014,12,52,Nada
4000,4000,1235,0.667,824,1.500,1,2014,12,53,Mucho
0,0,0,0.000,0,0.750,0,2015,1,1,Nada
0,0,0,0.000,0,1.500,0,2015,1,2,Nada
0,0,0,0.000,0,3.000,0,2015,1,3,Nada
0,0,0,0.000,0,1.000,0,2015,1,4,Nada
0,0,0,0.000,0,1.000,0,2015,1,5,Nada
0,0,0,0.000,0,1.000,0,2015,2,6,Nada
0,0,0,0.000,0,1.000,0,2015,2,7,Nada
0,0,0,0.000,0,1.000,0,2015,2,8,Nada
6000,12000,3136,0.133,418,1.000,3,2015,2,9,Nada
0,0,0,0.000,0,21.000,0,2015,3,10,Nada
4000,8000,2091,0.100,209,21.000,2,2015,3,11,Nada
