KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
0,0,0,0.000,0,0.000,0,2013,12,50,Nada
14500,29000,9909,0.182,1802,1.000,2,2013,12,51,Nada
14500,14500,4955,0.105,522,15.000,1,2013,12,52,Nada
0,0,0,0.000,0,9.000,0,2013,12,53,Nada
0,0,0,0.000,0,9.000,0,2014,1,1,Nada
14500,14500,4955,0.118,583,27.000,1,2014,1,2,Nada
14500,14500,4955,0.133,661,24.000,1,2014,1,3,Nada
0,0,0,0.000,0,10.500,0,2014,1,4,Nada
14500,14500,4955,0.154,762,10.500,1,2014,1,5,Nada
29000,29000,9909,0.400,3964,9.000,2,2014,2,6,Nada
14500,14500,4955,0.286,1416,4.000,1,2014,2,7,Nada
0,0,0,0.000,0,2.250,0,2014,2,8,Nada
14500,29000,9909,0.250,2477,3.000,2,2014,2,9,Nada
14500,14500,4955,0.080,396,13.000,1,2014,3,10,Nada
14500,29000,9909,0.182,1802,12.000,2,2014,3,11,Nada
14500,43500,14864,0.353,5246,6.000,3,2014,3,12,Nada
0,0,0,0.000,0,3.500,0,2014,3,13,Nada
101500,101500,34682,2.000,69364,4.200,7,2014,3,14,Medio
0,0,0,0.000,0,0.000,0,2014,4,15,Nada
0,0,0,0.000,0,0.000,0,2014,4,16,Nada
0,0,0,0.000,0,0.000,0,2014,4,17,Nada
0,0,0,0.000,0,1.000,0,2014,4,18,Nada
14500,14500,5227,0.087,455,1.000,1,2014,5,19,Nada
14500,14500,5227,0.095,498,33.000,1,2014,5,20,Nada
0,0,0,0.000,0,15.000,0,2014,5,21,Nada
7250,14500,5227,0.105,550,15.000,1,2014,5,22,Nada
7250,14500,5227,0.118,615,13.500,1,2014,6,23,Nada
14500,14500,5227,0.133,697,12.000,1,2014,6,24,Nada
21750,43500,15682,0.545,8554,7.000,3,2014,6,25,Medio
0,0,0,0.000,0,2.400,0,2014,6,26,Nada
14500,29000,10455,0.667,6970,3.000,2,2014,6,27,Nada
7250,14500,5227,0.667,3485,1.200,1,2014,7,28,Mucho
14500,14500,4955,0.154,762,1.000,1,2014,7,29,Nada
14500,29000,9909,0.182,1802,9.000,2,2014,7,30,Nada
14500,43500,14864,0.353,5246,7.500,3,2014,7,31,Nada
14500,29000,9909,0.167,1652,3.500,2,2014,8,32,Nada
14500,14500,4955,0.059,291,7.286,1,2014,8,33,Nada
14500,14500,4955,0.061,300,8.500,1,2014,8,34,Nada
14500,14500,4955,0.065,320,12.000,1,2014,8,35,Nada
0,0,0,0.000,0,15.000,0,2014,8,36,Nada
0,0,0,0.000,0,22.500,0,2014,9,37,Nada
14500,14500,4955,0.069,342,45.000,1,2014,9,38,Nada
14500,43500,14864,0.240,3567,42.000,3,2014,9,39,Nada
14500,29000,9909,0.200,1982,8.250,2,2014,9,40,Nada
14500,14500,4955,0.118,583,4.500,1,2014,10,41,Nada
0,0,0,0.000,0,4.000,0,2014,10,42,Nada
0,0,0,0.000,0,8.000,0,2014,10,43,Nada
0,0,0,0.000,0,24.000,0,2014,10,44,Nada
14500,14500,4955,0.133,661,1.000,1,2014,11,45,Nada
0,0,0,0.000,0,21.000,0,2014,11,46,Nada
14500,29000,9909,0.333,3303,21.000,2,2014,11,47,Nada
14500,14500,4955,0.222,1101,5.000,1,2014,11,48,Nada
0,0,0,0.000,0,4.000,0,2014,11,49,Nada
14500,14500,4955,0.286,1416,4.000,1,2014,12,50,Nada
0,0,0,0.000,0,4.500,0,2014,12,51,Nada
0,0,0,0.000,0,45.000,0,2014,12,52,Nada
0,0,0,0.000,0,45.000,0,2014,12,53,Nada
14500,14500,4955,0.069,342,1.000,1,2015,1,1,Nada
0,0,0,0.000,0,42.000,0,2015,1,2,Nada
0,0,0,0.000,0,42.000,0,2015,1,3,Nada
0,0,0,0.000,0,42.000,0,2015,1,4,Nada
0,0,0,0.000,0,1.000,0,2015,1,5,Nada
0,0,0,0.000,0,1.000,0,2015,2,6,Nada
0,0,0,0.000,0,1.000,0,2015,2,7,Nada
0,0,0,0.000,0,1.000,0,2015,2,8,Nada
0,0,0,0.000,0,1.000,0,2015,2,9,Nada
14500,14500,4955,0.087,431,1.000,1,2015,3,10,Nada
0,0,0,0.000,0,33.000,0,2015,3,11,Nada
14500,14500,4955,0.095,472,33.000,1,2015,3,12,Nada
14500,14500,4955,0.105,522,15.000,1,2015,3,13,Nada
0,0,0,0.000,0,13.500,0,2015,3,14,Nada
0,0,0,0.000,0,13.500,0,2015,4,15,Nada
0,0,0,0.000,0,63.000,0,2015,4,16,Nada
14500,14500,4955,0.049,242,1.000,1,2015,4,17,Nada
0,0,0,0.000,0,60.000,0,2015,4,18,Nada
0,0,0,0.000,0,60.000,0,2015,5,19,Nada
0,0,0,0.000,0,60.000,0,2015,5,20,Nada
0,0,0,0.000,0,1.000,0,2015,5,21,Nada
0,0,0,0.000,0,1.000,0,2015,5,22,Nada
0,0,0,0.000,0,1.000,0,2015,5,23,Nada
14500,14500,4955,0.051,254,1.000,1,2015,6,24,Nada
14500,14500,4955,0.054,268,57.000,1,2015,6,25,Nada
14500,43500,14864,0.182,2702,27.000,3,2015,6,26,Nada
14500,43500,14864,0.222,3303,9.000,3,2015,6,27,Nada
