KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
0,0,0,0.000,0,0.000,0,2013,12,50,Nada
0,0,0,0.000,0,0.000,0,2013,12,51,Nada
0,0,0,0.000,0,0.000,0,2013,12,52,Nada
0,0,0,0.000,0,0.000,0,2013,12,53,Nada
0,0,0,0.000,0,0.000,0,2014,1,1,Nada
0,0,0,0.000,0,0.000,0,2014,1,2,Nada
0,0,0,0.000,0,0.000,0,2014,1,3,Nada
0,0,0,0.000,0,0.000,0,2014,1,4,Nada
0,0,0,0.000,0,0.000,0,2014,1,5,Nada
0,0,0,0.000,0,0.000,0,2014,2,6,Nada
0,0,0,0.000,0,0.000,0,2014,2,7,Nada
0,0,0,0.000,0,0.000,0,2014,2,8,Nada
0,0,0,0.000,0,0.000,0,2014,2,9,Nada
0,0,0,0.000,0,0.000,0,2014,3,10,Nada
0,0,0,0.000,0,0.000,0,2014,3,11,Nada
0,0,0,0.000,0,0.000,0,2014,3,12,Nada
0,0,0,0.000,0,0.000,0,2014,3,13,Nada
0,0,0,0.000,0,0.000,0,2014,3,14,Nada
0,0,0,0.000,0,0.000,0,2014,4,15,Nada
0,0,0,0.000,0,0.000,0,2014,4,16,Nada
0,0,0,0.000,0,0.000,0,2014,4,17,Nada
3500,7000,2091,0.222,465,1.000,2,2014,4,18,Nada
0,0,0,0.000,0,12.000,0,2014,5,19,Nada
4083,24500,7318,0.667,4879,21.000,7,2014,5,20,Medio
3500,21000,6273,1.500,9409,2.333,6,2014,5,21,Nada
0,0,0,0.000,0,0.231,0,2014,5,22,Nada
0,0,0,0.000,0,0.231,0,2014,6,23,Nada
0,0,0,0.000,0,0.500,0,2014,6,24,Nada
0,0,0,0.000,0,1.000,0,2014,6,25,Nada
3500,3500,1045,0.167,174,1.000,1,2014,6,26,Nada
3500,7000,2091,0.500,1045,15.000,2,2014,6,27,Nada
3500,10500,3136,2.000,6273,3.000,3,2014,7,28,Medio
0,0,0,0.000,0,0.000,0,2014,7,29,Nada
0,0,0,0.000,0,0.000,0,2014,7,30,Nada
3500,3500,1045,0.400,418,0.000,1,2014,7,31,Medio
3500,7000,2091,0.500,1045,15.000,2,2014,8,32,Nada
3500,14000,4182,1.000,4182,3.000,4,2014,8,33,Medio
3500,21000,6273,1.200,7527,2.143,6,2014,8,34,Nada
3500,10500,3136,0.857,2688,1.250,3,2014,8,35,Medio
3500,10500,3136,0.857,2688,0.462,3,2014,8,36,Mucho
5250,10500,3136,0.500,1568,1.250,3,2014,9,37,Mucho
3500,14000,4182,0.800,3345,2.333,4,2014,9,38,Nada
3500,10500,3136,0.667,2091,0.900,3,2014,9,39,Mucho
3500,21000,6273,1.000,6273,1.800,6,2014,9,40,Nada
3500,38500,11500,3.143,36143,1.385,11,2014,10,41,Medio
3500,7000,2091,0.667,1394,0.150,2,2014,10,42,Medio
3500,31500,9409,2.571,24195,0.789,9,2014,10,43,Medio
3500,10500,3136,6.000,18818,0.273,3,2014,10,44,Mucho
3500,28000,8364,8.000,66909,-0.214,8,2014,11,45,Mucho
3500,10500,3136,2.000,6273,0.450,3,2014,11,46,Mucho
3500,7000,2091,1.000,2091,0.000,2,2014,11,47,Mucho
3500,14000,4182,2.000,8364,0.923,4,2014,11,48,Medio
3500,7000,2091,-2.000,-4182,0.000,2,2014,11,49,Nada
4083,24500,7318,-14.000,-102455,-0.750,7,2014,12,50,Nada
0,0,0,0.000,0,0.231,0,2014,12,51,Nada
3500,3500,1045,0.154,161,2.333,1,2014,12,52,Nada
4667,14000,4182,1.000,4182,2.250,4,2014,12,53,Medio
3500,3500,1045,0.667,697,1.200,1,2015,1,1,Mucho
3500,14000,4182,2.000,8364,0.500,4,2015,1,2,Mucho
3500,7000,2091,1.000,2091,1.000,2,2015,1,3,Medio
3500,14000,4182,2.000,8364,0.429,4,2015,1,4,Mucho
3500,7000,2091,1.000,2091,0.900,2,2015,1,5,Medio
3500,7000,2091,0.667,1394,0.375,2,2015,2,6,Medio
4375,17500,5227,0.714,3734,1.875,5,2015,2,7,Medio
3500,10500,3136,0.400,1255,3.000,3,2015,2,8,Nada
3500,3500,1045,0.087,91,1.800,1,2015,2,9,Nada
3500,7000,2000,0.125,250,5.667,2,2015,3,10,Nada
3500,14000,4000,0.308,1231,7.500,4,2015,3,11,Nada
3500,7000,2000,0.200,400,4.714,2,2015,3,12,Nada
0,0,0,0.000,0,3.375,0,2015,3,13,Nada
3500,14000,4000,0.571,2286,4.500,4,2015,3,14,Nada
3500,7000,2000,0.500,1000,2.500,2,2015,4,15,Nada
0,0,0,0.000,0,1.500,0,2015,4,16,Nada
3500,10500,3000,1.000,3000,1.500,3,2015,4,17,Medio
3500,17500,5000,1.429,7143,1.800,5,2015,4,18,Nada
3500,14000,4000,0.800,3200,1.500,4,2015,5,19,Mucho
3500,10500,3000,0.667,2000,1.500,3,2015,5,20,Mucho
3500,7000,2000,0.400,800,0.750,2,2015,5,21,Mucho
3500,24500,7000,1.077,7538,2.333,7,2015,5,22,Nada
3500,7000,2000,0.400,800,1.500,2,2015,5,23,Mucho
5250,21000,6000,2.000,12000,1.091,6,2015,6,24,Mucho
3500,24500,7000,4.667,32667,0.400,7,2015,6,25,Mucho
