KPI_TIKET_MEDIO,KPI_CIFRA_VENTAS,KPI_MARGEN_COMERCIAL,KPI_ROTACION_STOCK,KPI_COEF_RENTABILIDAD,KPI_COBERTURA_STOCK,CANTIDAD,ANHO,MES,SEMANA,RESULTADO
0,0,0,0.000,0,0.000,0,2013,12,49,Nada
4400,13200,3412,1.500,5118,0.000,6,2013,12,50,Mucho
2200,4400,1137,0.286,325,1.846,2,2013,12,51,Nada
6600,6600,1706,0.667,1137,2.250,3,2013,12,52,Nada
2200,4400,1137,1.000,1137,0.818,2,2013,12,53,Medio
0,0,0,0.000,0,0.429,0,2014,1,1,Nada
0,0,0,0.000,0,0.600,0,2014,1,2,Nada
0,0,0,0.000,0,1.500,0,2014,1,3,Nada
3300,6600,1706,0.222,379,1.000,3,2014,1,4,Nada
1467,4400,1137,0.182,207,12.000,2,2014,1,5,Nada
2475,19800,5118,1.636,8374,6.000,9,2014,2,6,Medio
0,0,0,0.000,0,0.214,0,2014,2,7,Nada
0,0,0,0.000,0,0.273,0,2014,2,8,Nada
0,0,0,0.000,0,0.333,0,2014,2,9,Nada
2200,8800,2275,0.308,700,1.000,4,2014,3,10,Nada
2933,8800,2275,0.250,569,8.250,4,2014,3,11,Nada
2640,13200,3412,0.333,1137,7.875,6,2014,3,12,Nada
2200,4400,1137,0.148,168,3.214,2,2014,3,13,Nada
0,0,0,0.000,0,3.000,0,2014,3,14,Nada
4400,8800,2275,0.400,910,4.500,4,2014,4,15,Nada
3300,19800,5118,2.571,13160,4.000,9,2014,4,16,Medio
4400,8800,2275,0.364,827,-0.231,4,2014,4,17,Nada
2200,6600,1706,0.140,238,4.059,3,2014,4,18,Nada
3850,15400,3980,0.424,1689,3.750,7,2014,5,19,Nada
2200,2200,569,0.080,45,2.786,1,2014,5,20,Nada
0,0,0,0.000,0,3.273,0,2014,5,21,Nada
2200,2200,569,0.087,49,4.500,1,2014,5,22,Nada
0,0,0,0.000,0,16.500,0,2014,6,23,Nada
2200,8800,2275,0.444,1011,33.000,4,2014,6,24,Nada
2200,6600,1706,0.545,930,4.200,3,2014,6,25,Nada
6600,6600,1706,1.500,2559,1.714,3,2014,6,26,Medio
0,0,0,0.000,0,0.000,0,2014,6,27,Nada
0,0,0,0.000,0,0.000,0,2014,7,28,Nada
0,0,0,0.000,0,0.000,0,2014,7,29,Nada
2200,4400,1673,0.333,558,0.000,2,2014,7,30,Nada
2933,8800,3345,0.400,1338,18.000,4,2014,7,31,Nada
2750,11000,4182,0.909,3802,4.000,5,2014,8,32,Medio
0,0,0,0.000,0,0.818,0,2014,8,33,Nada
0,0,0,0.000,0,1.000,0,2014,8,34,Nada
6600,6600,2509,0.194,486,1.800,3,2014,8,35,Nada
3667,11000,4182,0.196,820,28.000,5,2014,8,36,Nada
2200,4400,1673,0.091,152,8.625,2,2014,9,37,Nada
3520,17600,6691,0.471,3149,6.300,8,2014,9,38,Nada
3667,11000,4182,0.769,3217,2.600,5,2014,9,39,Nada
0,0,0,0.000,0,0.000,0,2014,9,40,Nada
0,0,0,0.000,0,0.000,0,2014,10,41,Nada
0,0,0,0.000,0,0.000,0,2014,10,42,Nada
0,0,0,0.000,0,0.000,0,2014,10,43,Nada
2200,6600,2509,-2.000,-5018,0.000,3,2014,10,44,Nada
2750,11000,4182,0.323,1349,-3.000,5,2014,11,45,Nada
3300,19800,7527,0.305,2296,12.750,9,2014,11,46,Nada
2933,8800,3345,0.174,582,4.412,4,2014,11,47,Nada
3000,33000,12545,1.111,13939,3.500,15,2014,11,48,Medio
3667,11000,4182,1.429,5974,0.643,5,2014,11,49,Medio
0,0,0,0.000,0,0.125,0,2014,12,50,Nada
2933,8800,3345,0.200,669,0.150,4,2014,12,51,Nada
0,0,0,0.000,0,13.000,0,2014,12,52,Nada
0,0,0,0.000,0,29.250,0,2014,12,53,Nada
4400,13200,5018,0.167,836,29.250,6,2015,1,1,Nada
2200,6600,2509,0.095,239,16.500,3,2015,1,2,Nada
2933,8800,3345,0.143,478,10.000,4,2015,1,3,Nada
3667,33000,12545,0.811,10172,6.000,15,2015,1,4,Medio
2514,17600,6691,1.143,7647,1.500,8,2015,1,5,Medio
2200,2200,836,0.400,335,0.333,1,2015,2,6,Medio
0,0,0,0.000,0,0.250,0,2015,2,7,Nada
0,0,0,0.000,0,0.000,0,2015,2,8,Nada
0,0,0,0.000,0,0.000,0,2015,2,9,Nada
0,0,0,0.000,0,0.000,0,2015,3,10,Nada
2200,6600,2252,0.113,255,1.000,3,2015,3,11,Nada
2514,17600,6005,0.381,2287,25.000,8,2015,3,12,Nada
2200,4400,1501,0.125,188,4.636,2,2015,3,13,Nada
3080,15400,5254,0.609,3198,3.462,7,2015,3,14,Nada
3300,6600,2252,0.462,1039,1.412,3,2015,4,15,Mucho
2933,8800,3002,1.333,4003,1.250,4,2015,4,16,Medio
2567,15400,5254,0.378,1988,0.214,7,2015,4,17,Nada
2933,8800,3002,0.118,353,7.714,4,2015,4,18,Nada
3520,17600,6005,0.286,1716,6.400,8,2015,5,19,Nada
3300,26400,9007,0.667,6005,3.789,12,2015,5,20,Medio
2750,11000,3753,0.526,1975,1.500,5,2015,5,21,Mucho
2200,4400,1501,0.333,500,0.840,2,2015,5,22,Nada
2200,4400,1501,0.500,751,0.789,2,2015,5,23,Mucho
0,0,0,0.000,0,1.000,0,2015,6,24,Nada
4400,8800,2857,0.182,520,2.250,4,2015,6,25,Nada
3850,15400,4747,0.187,886,20.500,7,2015,6,26,Nada
2933,8800,2712,0.125,339,9.273,4,2015,6,27,Nada
3850,15400,4747,0.264,1254,6.000,7,2015,7,28,Nada
2640,13200,4069,0.300,1221,3.833,6,2015,7,29,Nada
2200,8800,2712,0.138,374,3.000,4,2015,7,30,Nada
2750,22000,6781,0.274,1858,7.235,10,2015,7,31,Nada
2933,8800,2712,0.136,368,4.800,4,2015,8,32,Nada
5280,26400,8137,0.462,3756,4.500,12,2015,8,33,Medio
6600,13200,4069,0.273,1110,2.885,6,2015,8,34,Nada
8800,17600,5425,0.593,3215,2.591,8,2015,8,35,Nada
7700,15400,4747,1.556,7384,0.923,7,2015,8,36,Medio
2200,2200,678,2.000,1356,0.143,1,2015,9,37,Mucho
0,0,0,0.000,0,0.000,0,2015,9,38,Nada
0,0,0,0.000,0,0.000,0,2015,9,39,Nada
0,0,0,0.000,0,0.000,0,2015,9,40,Nada
0,0,0,0.000,0,0.000,0,2015,10,41,Nada
0,0,0,0.000,0,0.000,0,2015,10,42,Nada
0,0,0,0.000,0,0.000,0,2015,10,43,Nada
0,0,0,0.000,0,0.000,0,2015,10,44,Nada
3667,11000,2726,0.435,1185,0.000,5,2015,11,45,Medio
3080,15400,3816,0.359,1370,13.800,7,2015,11,46,Nada
0,0,0,0.000,0,4.000,0,2015,11,47,Nada
2200,6600,1636,0.207,338,4.000,3,2015,11,48,Nada
3771,26400,6542,1.714,11215,3.900,12,2015,11,49,Nada
4400,4400,1090,0.143,156,0.200,2,2015,12,50,Nada
3667,22000,5452,0.455,2478,4.765,10,2015,12,51,Medio
4400,22000,5452,0.833,4543,2.125,10,2015,12,52,Nada
2933,8800,2181,0.800,1745,0.955,4,2015,12,53,Mucho
0,0,0,0.000,0,0.375,0,2016,1,53,Nada
2200,6600,1636,2.000,3271,0.643,3,2016,1,1,Medio
4400,8800,2181,0.348,759,0.000,4,2016,1,2,Nada
2750,11000,2726,0.244,665,9.857,5,2016,1,3,Nada
2933,17600,4362,0.571,2492,4.500,8,2016,1,4,Nada
3300,6600,1636,0.353,577,1.765,3,2016,1,5,Nada
2200,6600,1636,0.154,252,1.313,3,2016,2,6,Nada
2933,8800,2181,0.133,291,6.857,4,2016,2,7,Nada
6325,50600,12539,1.394,17479,8.400,23,2016,2,8,Medio
2200,8800,2181,1.333,2908,0.500,4,2016,2,9,Mucho
0,0,0,0.000,0,0.097,0,2016,3,10,Nada
0,0,0,0.000,0,0.000,0,2016,3,11,Nada
2200,4400,1536,0.154,236,0.000,2,2016,3,12,Nada
2200,2200,768,0.039,30,39.000,1,2016,3,13,Nada
3300,6600,2304,0.128,294,25.000,3,2016,4,14,Nada
2640,13200,4609,0.316,1455,11.000,6,2016,4,15,Nada
3850,15400,5377,0.560,3011,4.800,7,2016,4,16,Nada
2200,2200,768,0.118,90,1.688,1,2016,4,17,Nada
2200,13200,4609,1.200,5530,1.714,6,2016,5,18,Medio
4400,4400,1536,2.000,3072,0.429,2,2016,5,19,Mucho
0,0,0,0.000,0,0.000,0,2016,5,20,Nada
0,0,0,0.000,0,0.000,0,2016,5,21,Nada
0,0,0,0.000,0,0.000,0,2016,5,22,Nada
0,0,0,0.000,0,0.000,0,2016,6,23,Nada
0,0,0,0.000,0,0.000,0,2016,6,24,Nada
0,0,0,0.000,0,0.000,0,2016,6,25,Nada
0,0,0,0.000,0,1.000,0,2016,6,26,Nada
0,0,0,0.000,0,1.000,0,2016,7,27,Nada
0,0,0,0.000,0,1.000,0,2016,7,28,Nada
0,0,0,0.000,0,0.000,0,2016,7,29,Nada
0,0,0,0.000,0,0.000,0,2016,7,30,Nada
0,0,0,0.000,0,0.000,0,2016,7,31,Nada
0,0,0,0.000,0,0.000,0,2016,8,32,Nada
0,0,0,0.000,0,0.000,0,2016,8,33,Nada
0,0,0,0.000,0,0.000,0,2016,8,34,Nada
0,0,0,0.000,0,0.000,0,2016,8,35,Nada
0,0,0,0.000,0,0.000,0,2016,9,36,Nada
0,0,0,0.000,0,0.000,0,2016,9,37,Nada
0,0,0,0.000,0,0.000,0,2016,9,38,Nada
0,0,0,0.000,0,0.000,0,2016,9,39,Nada
